GENE	Sample1
CHD5	1.419475
CHD6	14.178141
CHD7	6.62183
CHD8	9.45581
CHD9	27.64008212133
CHDH	4.07545
CHEK1	2.2917694
CHEK2	5.422129
CHERP	4.220008
CHFR	4.2040500213
CHGA	4.23341
CHGB	2.79123
CHI3L1	618.14289597
CHI3L2	41.07488
CHIA	0
CHIC1	2.87472341650589
CHIC2	4.17098
CHID1	11.647809359261
CHIT1	36.9437893253082
CHKA	11.60710000262
CHKB	3.79861815
CHL1	10.109724
CHML	3.77243
CHMP1A	12.288370495
CHMP1B	13.3526
CHMP2A	19.461600589148
CHMP2B	9.16044
CHMP4A	7.70223
CHMP4B	22.6079
CHMP4C	6.61478
CHMP5	27.7625
CHMP6	2.7752
CHMP7	4.38993
CHM	5.234875916
CHN1	13.0779200022865
CHN2	4.11064
CHODL	0
CHORDC1	10.31106893
CHP2	1.16575
CHPF2	4.59208
CHPF	10.52160412813
CHPT1	14.4949600669474
CHP1	39.555
CHRAC1	3.00039
CHRDL1	1.445939
CHRDL2	0.258868
CHRD	1.283089719
CHRFAM7A	4.14302
CHRM1	0
CHRM2	3.155402755489
CHRM3	1.549332
CHRM4	0
CHRM5	0.464007
CHRNA10	0.4308189
CHRNA1	4.27129
CHRNA2	1.65909997797
CHRNA3	2.34714
CHRNA4	2.307878
CHRNA5	0.189963
CHRNA6	0.411919
CHRNA7	0
CHRNA9	0
CHRNB1	5.384771
CHRNB2	1.07765
CHRNB3	0
CHRNB4	1.904043
CHRND	0
CHRNE	0.779127
CHRNG	0.395896
CHST10	1.91432
CHST11	9.65284
CHST12	4.640542
CHST13	0
CHST14	0.973178
CHST15	13.0867600114111
CHST1	11.594
CHST2	2.72165
CHST3	5.99849
CHST4	0.237915
CHST5	1.748539
CHST6	5.62336
CHST7	2.70128
CHST8	1.36571
CHST9	0.246182
CHSY1	8.51116
CHSY3	1.1829
CHTF18	2.214171
CHTF8	8.07278668882352
CHUK	5.03959
CHURC1	12.820542409114
CIAO1	14.2652
CIAPIN1	6.62629869131
CIB1	28.9958
CIB2	2.075006
CIB3	0
CIB4	0
CIC	5.55461
CIDEA	0
CIDEB	8.238545
CIDEC	0.759066
CIITA	12.674849
CILP2	0
CILP	0.276405
CINP	8.32034
CIR1	6.77872
CIRBP	45.09463
UTP4	2.429341
CISD1	5.02691
CISD2	14.7862
CISD3	3.2123
CISH	2.1732
CITED1	2.6413
CITED2	9.52986
CITED4	0.65628
CIT	6.35403453861
CIZ1	7.24193
CKAP2L	0.78057400140279
CKAP2	4.9132001513404
CKAP4	4.49974
CKAP5	14.682156
CKB	39.2503
CKLF	13.31604
CKMT1A	4.6032
CKMT1B	14.313431333
CKMT2	3.4214215
CKM	0
CKS1B	23.3952
CKS2	7.2354
CLASP1	10.9050504889327
CLASP2	27.399520421
CLCA1	0
CLCA2	1.84461
CLCA3P	0
CLCA4	0.2808
CLCC1	17.54164129
CLCF1	0.952496
CLCN1	0.133757
CLCN2	1.049713005966
CLCN3	15.8015900126509
CLCN4	4.472
CLCN5	1.55774187141949
CLCN6	7.588507
CLCN7	19.32732
CLCNKA	0.345499
CLCNKB	0
CLC	0
CLDN10	0.170446
CLDN11	26.5216577718
CLDN12	3.76320000264697
CLDN14	0
CLDN15	2.54364
CLDN16	0
CLDN17	0
CLDN18	0.7523147
CLDN19	0.296877
CLDN1	2.05389
CLDN20	0.703941
CLDN22	0
CLDN23	3.42531
CLDN25	0
CLDN2	0
CLDN3	5.95857
CLDN4	7.14022
CLDN5	10.3462
CLDN6	0
CLDN7	9.65369
CLDN8	8.8153
CLDN9	0
CLDND1	48.2741048873
CLDND2	0
CLEC10A	0.49657232
CLEC11A	1.50152
CLEC12A	2.36579
CLEC12B	0.46832354
CLEC14A	4.05883
CLEC16A	7.26875
CLEC17A	0.70437057
CLEC18A	0
CLEC18B	4.422432415752
CLEC18C	0
CLEC1A	1.126896
CLEC1B	0
CLEC2A	0
CLEC2B	7.58978
CLEC2D	2.5089630870945
CLEC2L	0.986807
CLEC3A	0.216013
CLEC3B	3.07177
CLEC4A	1.24542
CLEC4C	1.39453
CLEC4D	0
CLEC4E	1.35147
CLEC4F	0.229144
CLEC4G	0
CLEC4M	1.1232
CLEC5A	8.502792
CLEC6A	0.260358
CLEC7A	16.0903911579
CLEC9A	0
CLECL1	0.696314
CLGN	1.36378
CLIC1	54.33614
CLIC2	9.10758
CLIC3	0
CLIC4	51.926300416578
CLIC5	0.35235595345
CLIC6	0.3311660786973
CLINT1	12.790410082893
CLIP1	17.421075
CLIP2	8.71088
CLIP3	7.89632
CLIP4	13.37439
CLK1	31.6829200034018
CLK2	7.01682
CLK3	7.579099
CLK4	15.82991641
CLLU1OS	0
CLLU1	0
CLMN	7.701
CLN3	13.51524264
CLN5	6.95878
CLN6	6.87293
CLN8	9.23633
CLNK	1.5682
CLNS1A	20.027305
CLOCK	5.30863
CLP1	2.2672
CLPB	6.380904
CLPP	3.687042
CLPS	1.1103
CLPTM1L	23.351657
CLPTM1	21.980927326643
CLPX	5.83949
CLRN1-AS1	0
CLRN1	0.182422
CLRN2	0
CLRN3	0.296369
CLSPN	0.658505
CLSTN1	21.774382703
CLSTN2	1.218944
CLSTN3	6.836975
CLTA	46.39056
CLTB	18.746895
CLTCL1	1.69353
CLTC	49.01722
CLUAP1	8.336578
CLUL1	0.817923
CLU	629.02288
CLVS1	0.806865
CLVS2	0.62292
CLYBL	2.655075
CMA1	0
CMAS	6.02
CMBL	4.96475
CMC1	5.67733
CMIP	5.395794
CMKLR1	5.43211
CMPK1	18.310366
CMPK2	11.78992
CMTM1	10.12873
CMTM2	0
CMTM3	10.3139
CMTM4	7.50402
CMTM5	2.70307
CMTM6	18.2894
CMTM7	3.12763
CMTM8	1.09178
CMYA5	1.96556
GTSE1-AS1	0.277388
CNBD1	0
CNBP	26.9687301
CNDP1	32.3533
CNDP2	37.29446
CNFN	0
CNGA1	0.337796
CNGA2	0
CNGA3	0.923246
CNGA4	0.603548
CNGB1	0.42369046
CNGB3	0.208901
CNIH2	0.635782
CNIH3	0.876391
CNIH4	23.17151
CNIH1	10.59442
CNKSR1	2.471718
CNKSR2	2.20295
CNKSR3	4.35598
CNN1	1.05973
CNN2	5.69468229189
CNN3	77.772192798
CNNM1	1.290613
CNNM2	3.8246570145909
CNNM3	2.836809
CNNM4	3.68648
CNOT10	9.35672748
CNOT1	18.09299201241
CNOT2	9.8514
CNOT3	7.755987
CNOT4	5.1235976
CNOT6L	9.1635337
CNOT6	3.87848
CNOT7	19.60303
CNOT8	11.3704000196754
BLOC1S4	2.78867
CNPY1	0
CNPY2	11.80026
CNPY3	15.4329
CNPY4	4.8888
CNP	46.24244
CNR1	0.644361013
CNR2	0
CNRIP1	6.639501
CNST	4.94883103165
CNTD1	0.371783
CNTD2	0.230441
CNTFR	1.95137
CNTF	0.378038
CNTLN	3.5752265
CNTN1	10.24904
CNTN2	15.049722
CNTN3	1.81025
CNTN4	4.0435549
CNTN5	0.833774
CNTN6	0.608965
CNTNAP1	5.57517
CNTNAP2	3.567388
CNTNAP3	9.1377217991
CNTNAP4	11.061417559
CNTNAP5	2.489641
CNTROB	2.9756480118423
COASY	9.429793
COBLL1	5.321453
COBL	8.479389790946
NELFB	6.31141
COCH	0.571867
COG1	5.564758
COG2	5.74105
COG3	7.32902533573
COG4	7.32276209719
COG5	8.24569
COG6	6.2907000198072
COG7	5.41792
COG8	3.18343382
COIL	3.78465
COL10A1	1.50798
COL11A1	1.374651
COL11A2	0.383125
COL12A1	3.250529
COL13A1	1.652688699304
COL14A1	2.849848
COL15A1	0.935235
COL16A1	11.50317
COL17A1	0
COL18A1	8.7718572
COL19A1	0.944724
COL1A1	6.16663
COL1A2	14.199
COL20A1	0
COL21A1	2.89633
COL22A1	0.207094
COL23A1	0.175656
COL24A1	0.942548
COL25A1	0.555733
COL27A1	3.252766
COL28A1	0.4813158
COL6A5	0.147898
COL2A1	0.321405
COL3A1	21.8497
COL4A1	11.3686
COL4A2	11.0763
COL4A3BP	9.4251540209395
COL4A3	0.77328
COL4A4	0.277361
COL4A5	11.38894431
COL4A6	1.65587188410492
COL5A1	1.50483
COL5A2	2.57108
COL5A3	2.79179
COL6A1	10.6271
COL6A2	15.015015
COL6A3	9.29364
COL6A6	0.498954
COL7A1	5.49087
COL8A1	5.319466692
COL8A2	4.59943
COL9A1	0
COL9A2	10.53762
COL9A3	5.671001
COLEC10	0.247234
COLEC11	0.398479
COLEC12	27.5927
COLQ	0.952495
COMMD10	9.47692
COMMD1	16.91589
COMMD2	5.98204
COMMD3	9.76426
COMMD4	10.54946
COMMD5	11.196185
COMMD6	7.47606
COMMD7	4.381983
COMMD8	1.79917
COMMD9	8.58641
COMP	0.907654
COMTD1	4.99667
COMT	18.01917471
COPA	24.947987269
COPB1	24.0440000751456
COPB2	30.27526
COPE	26.1005417
COPG2	4.35242
COPG1	31.1126
COPS2	7.09650335886
COPS3	7.70723
COPS4	10.44070260703
COPS5	12.969902
COPS6	10.9657
COPS7A	13.9512
COPS7B	5.933597
COPS8	11.6489000095859
COPZ1	13.2754
COPZ2	4.79143
COQ10A	0.92549
COQ10B	8.30094
COQ2	3.754442
COQ3	0.670328
COQ4	10.669359
COQ5	3.90739
COQ6	7.6476383
COQ7	3.570167
COQ9	10.55709
CORIN	2.008590380541
CORO1A	11.680262
CORO1B	24.279548
CORO1C	31.0611
CORO2A	7.092738
CORO2B	4.931687
CORO6	2.55802
CORO7	9.51148108525
CORT	1.379
COTL1	28.72542
COX10	3.21264
COX11	10.03684
COX15	5.589194097
COX16	4.87452
COX17	31.11346
COX18	2.72183136599
COX19	2.66717
COX4I1	58.17972
COX4I2	2.51157
EMC8	3.13738
COX5A	17.5854
COX5B	63.5738
COX6A1	190.551
COX6A2	1.13191
COX6B1	76.183
COX6B2	2.557722
COX6C	123.84029
COX7A1	3.42751
COX7A2L	21.4539
COX7A2	39.6788
COX7B2	0.828023
COX7B	50.0546
COX7C	154.527
COX8A	54.3806
COX8C	0
CCP110	7.80888
CPA1	0
CPA2	0
CPA3	1.49613
CPA4	1.0717
CPA5	0
CPA6	0
CPAMD8	4.53967
CPB1	0
CPB2	0.262202
CPD	15.5685000054809
CPEB1	5.606738
CPEB2	9.0118728
CPEB3	4.605797107722
CPEB4	13.804724564157
CPE	82.8723
CPLX1	4.480900424528
CPLX2	1.74104
CPLX3	4.56343
CPLX4	0
CPM	31.180304
CPN1	0
CPN2	1.86152
CPNE1	12.0719526
CPNE2	8.8585700991609
CPNE3	15.9813
CPNE4	4.536243
CPNE5	0.526211
CPNE6	4.753637
CPNE7	2.22217
CPNE8	5.25051
CPNE9	2.24398
CPOX	5.54384
CPO	1.40424
CPPED1	5.7457469196
CPS1	1.38260469
CPSF1	8.33685
CPSF2	9.13531
CPSF3L	10.383148010256
CPSF3	8.126311
CPSF4L	0
CPSF4	5.65518
CPSF6	9.15162
CPSF7	9.5685570222532
CPT1A	8.68332
CPT1B	6.198065480993
CPT1C	3.4322704607466
CPT2	6.31051
CPVL	42.718889
CPXCR1	0
CPXM1	0.384492
CPXM2	2.76973
CPZ	0
CP	30.66886
CR1L	0.388801
CR1	21.21563
CR2	1.81072
CRABP1	0
CRABP2	1.33821
CRADD	3.540934
CRAMP1	7.7348
CRAT	10.47698
CRB1	2.2206886
CRB2	7.28071
CRB3	1.930049
CRBN	17.50602
CRCP	12.81837
CRCT1	0
CREB1	6.4008902302
CREB3L1	2.62898
CREB3L2	11.0162700181324
CREB3L3	0
CREB3L4	6.99596
CREB3	7.00879
CREB5	1.37121
CREBBP	8.07929
CREBL2	17.9414
CREBZF	7.065220601043
CREG1	34.0349
CREG2	0.947142
CRELD1	4.55945200686974
CRELD2	7.987061
CREM	7.46037
CRHBP	0
CRHR1	0.3383211757988
CRHR2	0.785595
CRH	0
CRIM1	8.902
CRIP1	10.4958
CRIP2	11.61503
CRIP3	0
CRIPAK	1.0239
CRIPT	4.35959
CRISP1	0
CRISP2	0
CRISP3	0
CRISPLD1	2.35856
CRISPLD2	4.7153892
CRKL	14.4499
CRK	8.65573
CRLF1	0.233615
CRLF2	0
CRLF3	4.96217
CRLS1	3.52807
CRMP1	5.52855
CRNKL1	7.74223
CRNN	0
CROCCP3	4.74102
CROCC	5.71119
CROT	7.309236
CRP	1.293103
CRTAC1	1.10196
CRTAM	0.526103
CRTAP	9.50151
CRTC1	1.71816144
CRTC2	2.502874
CRTC3	6.52125
CRX	2.44795
CRY1	3.42681
CRY2	7.42412
CRYAA	0
CRYAB	123.66388
CRYBA1	0
CRYBA2	0
CRYBA4	0
CRYBB1	0.934101
CRYBB2	0
CRYBB3	0
CRYBG3	4.612752806
CRYGA	0
CRYGB	0
CRYGC	0
CRYGD	0
CRYGN	0
CRYGS	0
CRYL1	11.5221
CRYM	0.3416328668
CRYZL1	21.89519
CRYZ	5.89899
CSAD	4.67214
CSAG1	0.66995930023
CSAG3	0
YBX3	17.21
CSDC2	5.75259
CSDE1	72.27579
CSE1L	10.812693
CSF1R	14.9422
CSF1	5.819722
CSF2RA	4.15104
CSF2RB	2.81784227
CSF2	0
CSF3R	10.568344
CSF3	0.279096362
CSGALNACT1	4.674023
CSGALNACT2	11.67995
CSH1	0
CSH2	0
CSHL1	0
CSK	7.311159
CSMD1	1.3334624
CSMD2	0.417899
CSMD3	4.693865
CSN1S1	0
CSN1S2AP	0
CSN2	0
CSN3	0
CSNK1A1L	0.176317
CSNK1A1	43.7697
CSNK1D	15.770798420007
CSNK1E	17.69412
CSNK1G1	3.51633
CSNK1G2	11.25601
CSNK1G3	4.8709768
CSNK2A3	4.88065
CSNK2A1	20.6824
CSNK2A2	5.07411
CSNK2B	15.61338
CSPG4	2.27281
CSPG5	3.205594
CSPP1	8.0163292
CSRNP1	5.3768
CSRNP2	4.88204
CSRNP3	2.320733
CSRP1	93.88642895
CSRP2BP	4.35396
CSRP2	15.2966
CSRP3	0
CST11	0
CST1	0
CST2	0
CST3	349.593854
CST4	0
CST5	0
CST6	0
CST7	0.926659
CST8	0
CST9L	0
CST9	0
CSTA	3.67398
CSTB	73.0255
CSTF1	3.8111623870623
CSTF2T	5.81638
CSTF2	5.31849
CSTF3	6.212096
CSTL1	1.40903
CST13P	0
CS	22.66763
CT45A1	0
CT45A2	0
CT45A3	0
CT45A5	0
CT45A6	0
CT47A10	0
CT47A11	0
CT47A1	0
CT47A2	0
CT47A6	0
CT47A7	0
CT47A9	0
CT47B1	0
CT62	0
CTAG1B	0
CTAG2	0
CTAGE1	0
CTAGE4	11.2667
CTAGE5	12.699084
CTAGE6	0.859448
CTAGE9	0
CTBP1	22.19014
CTBP2	15.77486
CTBS	7.5904
CTCFL	0.647137
CTCF	8.72716
CTDP1	4.1804093758
CTDSP1	20.49674
CTDSP2	20.32747
CTDSPL2	6.76163
CTDSPL	2.514383115
CTF1	1.516225
CTGF	11.7454
CTHRC1	5.22535
CTH	0.752674
CTLA4	0.27701
CTNNA1	44.1051
CTNNA2	10.71067825
CTNNA3	4.00082
CTNNAL1	1.42742
CTNNB1	93.89847
CTNNBIP1	5.3132121617
CTNNBL1	9.904795
CTNND1	27.15287450567
CTNND2	22.3946364
CTNS	3.31453
CTPS2	2.69208
CTPS1	4.832376
CTR9	6.30788
CTRB1	0
CTRB2	0
CTRC	0
CTRL	0
CTSA	43.18545
CTSB	684.9694578951
CTSC	62.491121
CTSD	762.059815
CTSE	0
CTSF	15.5492
CTSG	0
CTSH	68.69519
CTSK	6.98349
CTSL	84.830470003188
CTSV	0.845993977
CTSL3P	0
CTSO	9.19577
CTSS	136.2987
CTSW	0.6531220118637
CTSZ	157.96392
CTTNBP2NL	6.145934
CTTNBP2	2.40787
CTTN	32.830735
CTU1	1.38564
CTU2	2.27202
CTXN1	2.35002
CTXN2	0.153879
CTXN3	0
CUBN	0.653686
CUEDC1	8.41386
CUEDC2	12.7814
CUL1	12.929573
CUL2	6.39211
CUL3	10.84259
CUL4A	21.260809240939
CUL4B	10.79136
CUL5	5.25158
CUL7	4.748937
CUL9	4.57945674954
CUTA	21.46461
CUTC	5.72935
CUX1	14.2246123
CUX2	0.719317
CUZD1	0.298762
CWC15	12.78203
CWC22	7.9086
CWC25	5.53612
CWC27	2.812143
CWF19L1	8.653496723
CWF19L2	6.54179
CWH43	0
CX3CL1	3.28555
CX3CR1	0.133145
CXADR	8.58632
CXCL10	7.97076
CXCL11	0.852493
CXCL12	4.815
CXCL13	1.41399
CXCL14	14.5837
CXCL16	23.86544
CXCL17	6.59359
CXCL1	1.81115
CXCL2	0.823177
CXCL3	0.739085
CXCL5	1.6909
CXCL6	0
CXCL9	8.1564
CXCR1	0
CXCR2	0.36211300355824
CXCR3	0.258703
CXCR4	37.90945
CXCR5	0
CXCR6	0.855429
ACKR3	4.346269305
CXXC1	4.71495449263
CXXC4	0.584371
CXXC5	17.1855
TMEM257	0.680886
CXorf21	1.70092
CXorf23	9.81807503222
PBDC1	7.46235
HYPM	0
CXorf36	2.727244
CXorf38	4.8458
CXorf40A	7.334671
CXorf40B	7.68522
PIH1D3	1.63180472
NKAPP1	0.687497
CT55	0
CXorf49B	0
CXorf56	5.92233
CXorf57	0.457345
CXorf58	0
CFAP47	0.640562
CT83	0
PRR32	0
CXorf65	0
CXorf66	0
CYB561D1	2.050080162605
CYB561D2	3.296949
CYB561	10.449806468
CYB5A	24.1796
CYB5B	9.66158193465
CYB5D1	3.74644
CYB5D2	5.90045
CYB5R1	20.29407
CYB5R2	2.77972
CYB5R3	23.39396
CYB5R4	5.5625
CYB5RL	1.57905
CYB561A3	12.6142200477369
CYBA	79.16593
CYBB	51.2095086
CYBRD1	19.46915879
CYC1	19.78661
CYCSP52	0
CYCS	16.9597
CYFIP1	27.672791
CYFIP2	19.8836950050748
CYGB	2.800136
CYHR1	10.56947
CYLC1	0
CYLC2	0.790921
CYLD	14.99478525116
CYMP	0
CYP11A1	2.032173
CYP11B1	0
CYP11B2	0
CYP17A1	0.223852
CYP19A1	3.475135
CYP1A1	0
CYP1A2	1.81473
CYP1B1	19.5433
CYP20A1	7.71370380212603
CYP21A2	2.3672633398
CYP24A1	0
CYP26A1	0
CYP26B1	0.382835
CYP26C1	0
CYP27A1	62.0835
CYP27B1	0.501028
CYP27C1	0.7597
CYP2A13	0
CYP2A6	0.853783
CYP2A7	0
CYP2B6	0.522876
CYP2B7P	4.52417
CYP2C18	0.606254
CYP2C19	0.653794
CYP2C8	0
CYP2C9	0.22556819
CYP2D6	1.51845
CYP2E1	1.392954
CYP2F1	0.947509
CYP2J2	4.95746
CYP2R1	5.396742
CYP2S1	0.633475
CYP2U1	3.20448
CYP2W1	0.554703
CYP39A1	0.795272
CYP3A43	0
CYP3A4	1.39682
CYP3A5	1.872923
CYP3A7	0
CYP46A1	3.97757
CYP4A22	0.636654
CYP4B1	3.816532
CYP4F11	7.5272257
CYP4F12	1.914668
CYP4F22	0.318223
CYP4F2	0.573358
CYP4F3	1.81536821
CYP4F8	1.287858
CYP4V2	12.21186
CYP4X1	3.03866
CYP4Z1	6.26375
CYP4Z2P	34.9569
CYP51A1	19.97808
CYP7A1	0
CYP7B1	6.24815
CYP8B1	2.60347
CYR61	9.376755
CYS1	0.762479
CYSLTR1	0.591447
CYSLTR2	0.489188
CYTH1	18.383768435
CYTH2	5.3387
CYTH3	5.62404
CYTH4	8.06513784
CYTIP	6.02944
CYTL1	0.429142
SPECC1L	8.50934
SPECC1	15.635023127
CYYR1	1.07536
TXLNGY	0.207007
D2HGDH	6.697579
DAAM1	10.01426
DAAM2	16.638745
DAB1	0.823136
DAB2IP	6.819562
DAB2	23.09336
DACH1	0.549764
DACH2	1.338626059
DACT1	1.3539
DACT2	0
DACT3	5.43356
DAD1	30.8005
DAG1	9.59985
DAGLA	1.49945
DAGLB	8.59197000310485
TKFC	3.291388
DALRD3	3.59643337808
DAND5	0.381324
DAOA	0
DAO	0.308731
DAP3	21.29051
DAPK1	17.959689
DAPK2	1.830438
DAPK3	8.31786
DAPL1	0
DAPP1	1.94434
DAP	30.4158
ACKR1	6.27131
DARS2	4.02226
DARS	19.5257
DAXX	5.876959
DAZ4	0
DAZ2	0
DAZ3	0
DAZAP1	7.484462
DAZAP2	27.468929
DAZL	0.2717110014392
BRINP1	4.01075
DBF4B	4.072417
DBF4	1.72479
DBH	0
DBI	126.12038
DBN1	5.951278514
DBNDD1	6.94695
DBNDD2	52.2395
DBNL	16.98015888891
DBP	2.625312
DBR1	2.64041
DBT	2.8443400297316
DBX1	0
DBX2	0.761623
DCAF10	5.1361100296907
DCAF11	12.1606014
DCAF12L1	0
DCAF12L2	0.296801
DCAF12	5.05847
DCAF13	15.5094
DCAF15	2.69116
DCAF16	4.8954488
DCAF17	3.33193500121582
DCAF4L1	0.345615
DCAF4L2	0
DCAF4	3.86115
DCAF5	7.681933
DCAF6	19.18043
DCAF7	9.61356436
DCAF8L1	0
DCAF8L2	0
DCAF8	18.243931
DCAKD	15.66793
DCBLD1	0.984686
DCBLD2	4.571140522451
DCC	0.1899
DCDC1	0.515902
DCDC2B	0.626488
DCDC2	1.45165
DCD	0
DCHS1	1.21746
DCHS2	1.16249
ECI1	12.5052
DCK	5.67576
DCLK1	4.99976
DCLK2	9.02273
DCLK3	0
DCLRE1A	2.02697
DCLRE1B	1.944399
DCLRE1C	6.21981169932785
DCN	26.03096
DCP1A	2.88790239
DCP1B	16.38078
DCP2	8.15076423
DCPS	1.99472
DCST1	0.188945
DCST2	0.343894
DCTD	9.7194202902
DCTN1	22.368420832
DCTN2	23.9814
DCTN3	15.1816
DCTN4	9.793736
DCTN5	11.1924
DCTN6	12.4542
DCTPP1	4.19049
DCT	0.362415
DCUN1D1	11.60595
DCUN1D2	2.7497777
DCUN1D3	8.10848
DCUN1D4	5.59894020353716
DCUN1D5	6.45312
DCXR	12.0251
DCX	1.021046703
DDA1	5.15106000479151
DDAH1	14.063362023
DDAH2	16.0489
DDB1	33.88498
DDB2	7.0557702882882
DDC	0.511877
DDHD1	8.782792
DDHD2	14.985627
DDI1	0
DDI2	8.692015
DDIT3	16.7513
DDIT4L	1.12167
DDIT4	52.1245
DDN	0.220379
DDOST	21.43943711724
DDO	2.6999
DDR1	44.3750500053176
DDR2	24.6523
DDRGK1	14.2648
DDTL	1.91496
DDT	33.097062
DDX10	6.11282
DDX11L1	10.6159
DDX11	10.54197
DDX17	122.8291368
DDX18	8.5462
DDX19A	24.30142
DDX19B	5.7001
DDX1	16.96591
DDX20	3.092936
DDX21	16.766
DDX23	11.897
DDX24	27.76112
DDX25	1.30346
DDX26B	3.00162
DDX27	8.62375
DDX28	1.04134
DDX31	3.448198
DDX39A	12.8439
DDX3X	66.67712
DDX3Y	0.101988
DDX41	5.916645592408
DDX42	20.8524100565834
DDX43	0.616916
DDX46	8.31584
DDX47	9.26744
DDX49	8.927242
DDX4	0
DDX50	19.8642
DDX51	4.71674
DDX52	4.1571
DDX53	0
DDX54	3.55726
DDX55	3.88365
DDX56	9.221063634
DDX58	14.983193
DDX59	6.71421
DDX5	132.926095
DDX60L	10.51451
DDX60	9.13577
DDX6	27.7331554206
DEAF1	8.60771
DEC1	0.315428
DECR1	12.21824
DECR2	3.01891
DEDD2	10.096211323
DEDD	5.65867
DEF6	2.590053
DEF8	16.008829
DEFA1	2.79056
DEFA4	0
DEFA5	1.01863
DEFA6	0
DEFB103A	0
DEFB104A	0
DEFB105A	0
DEFB106A	0
DEFB107A	0
DEFB108B	0
DEFB109P1B	0
DEFB110	0
DEFB112	0
DEFB113	0
DEFB114	0
DEFB115	0
DEFB116	0
DEFB118	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB130	0
DEFB131	0
DEFB132	0
DEFB134	0
DEFB135	0
DEFB136	0
DEFB1	0.984152
DEFB4A	0
DEGS1	26.15483
DEGS2	0.300304
DEK	16.81709
EXO5	2.3282753
DENND1A	5.516084
DENND1B	5.734868
DENND1C	1.48329
DENND2A	9.56962500977749
DENND2C	1.348515
DENND2D	12.87918
DENND3	9.779557
DENND4A	7.83620084
DENND4B	3.97101
DENND4C	20.96927
DENND5A	21.8826875425524
DENND5B	5.559129
DENR	8.68312
DEPDC1B	0.179529
DEPDC1	0.728506
DEPDC4	0.39158
DEPDC5	2.214528018512
DEPTOR	6.62571
DEPDC7	1.45962
DERA	4.1589763
DERL1	10.59347964
DERL2	8.33419
DERL3	1.598609
DES	0
DET1	0.732327
DEXI	11.7949
DFFA	11.10387
DFFB	6.44651
DFNA5	15.30167
DFNB31	4.3690968
DFNB59	1.77365
DGAT1	1.99041
DGAT2L6	0
DGAT2	1.25339
DGCR11	1.04611
DGCR14	1.14472047306
DGCR2	12.4897
DGCR5	2.166275
DGCR6L	15.6356
DGCR6	6.33167
DGCR8	5.408231
DGCR9	0.34433
DGKA	1.5658
DGKB	0.762099
DGKD	5.9373874637
DGKE	1.75532
DGKG	2.223221950678
DGKH	6.837428399
DGKI	3.80342
DGKK	0
DGKQ	1.253578105
DGKZ	18.7140487486
DGUOK	5.956393
DHCR24	72.3376718
DHCR7	9.114460883
DHDDS	5.13039
DHDH	0.394616
HOGA1	3.262563
DHFRL1	1.76184
DHFR	11.3676000185152
DHH	0
DHODH	1.05518
DHPS	20.80297
DHRS11	2.10576
DHRS12	3.35347
DHRS13	1.245648
DHRS1	7.46429
DHRS2	10.003089
DHRS3	27.27607
DHRS4	15.684545
DHRS4L2	4.113368
DHRS7B	7.59723
DHRS7C	0
DHRS7	18.13208
DHRS9	1.743109
DHRSX	6.3064
DHTKD1	5.57827
DHX15	20.66327
DHX16	7.65473
DHX29	7.45617
DHX30	17.56609991
DHX32	7.96125
DHX33	3.63731
DHX34	5.050337
DHX35	2.508026483
DHX36	7.4322316
DHX37	1.35745
DHX38	4.06773
DHX40	14.34055
DHX57	4.9334
DHX58	5.16344
DHX8	9.22664
DHX9	21.285339
DIABLO	2.9318
DIAPH1	7.911852466
DIAPH2	6.382672
DIAPH3	1.387588
DICER1	19.322054271
DIDO1	15.0633959
DIMT1	4.59353
DIO1	2.78729
DIO2	3.19266
DIO3	0.198624
DIP2A	14.59642692727
DIP2B	15.83949957
DIP2C	11.937136
DIRAS1	3.64724
DIRAS2	6.22057
DIRAS3	1.2886
DIRC1	0.894754
DIRC2	5.00191
DIS3L2	3.754483
DIS3L	8.0124632
DIS3	9.21352
DISC1	10.6716728208
DISP1	1.30105
DISP2	1.87924
DIXDC1	6.680803
DKC1	6.1593146
LINC01011	0.5353244
NCR3LG1	0.913584
AP5B1	7.0569
DKK1	1.62412
DKK2	0.984153
DKK3	31.32433109
DKK4	0
DKKL1	0
DLAT	5.62171
DLC1	7.169636
DLD	8.9146021887
DLEC1	1.08299
DLEU7	1.81477
DLG1	20.856780045989
DLG2	10.58274824745
DLG3	3.381336
DLG4	7.547452243158
DLG5	10.8488020189336
DLGAP1	3.594598109418
DLGAP2	0.244936304
DLGAP3	2.30224
DLGAP4	6.05735
DLGAP5	0.968768
DLK1	0.318638
DLK2	0.579657
DLL1	1.49919
DLL3	0
DLL4	0.976974
DLST	14.036447
DLX1	0
DLX2	0
DLX3	0.159924
DLX4	0
DLX5	0.296585
DLX6	0
DMAP1	5.7651315
DMBT1	0.743509
DMBX1	0.59024289
DMC1	3.96505
DMD	17.8629327162303
DMGDH	1.07394
DMKN	1.522364
DMP1	0.157389
DMPK	4.665498602
DMRT1	0.243329
DMRT2	0.407997
DMRT3	0
DMRTA1	0.36145
DMRTA2	0.438752
DMRTB1	0
DMRTC1B	0.408065
DMRTC1	0.408065
DMRTC2	0
DMTF1	11.77500292584
DMWD	4.862232
DMXL1	11.089119
DMXL2	21.055996
