GENE	Sample1
DLST	2774
DLX1	0
DLX2	1
DLX3	17
DLX4	20
DLX5	15
DLX6	2
DMAP1	616
DMBT1	17688
DMBX1	198
DMC1	324
DMD	2681
DMGDH	121
DMKN	394
DMP1	34
DMPK	938
DMRT1	35
DMRT2	2
DMRT3	1
DMRTA1	115
DMRTA2	2
DMRTB1	0
DMRTC1B	1
DMRTC1	1
DMRTC2	16
DMTF1	3793
DMWD	855
DMXL1	6028
DMXL2	8905
DNA2	1282
DNAH10	456
DNAH11	862
DNAH12	344
DNAH14	5172
DNAH17	97
DNAH1	1206
DNAH2	334
DNAH3	423
DNAH5	2309
DNAH6	445
DNAH7	532
DNAH8	144
DNAH9	368
DNAI1	114
DNAI2	63
DNAJA1	8520
DNAJA2	3061
DNAJA3	2673
DNAJA4	2647
DNAJB11	2921
DNAJB12	2296
DNAJB13	93
DNAJB14	2906
DNAJB1	10086
DNAJB2	2149
DNAJB4	2146
DNAJB5	345
DNAJB6	8715
DNAJB7	102
DNAJB8	0
DNAJB9	3949
DNAJC10	5684
DNAJC11	1317
DNAJC12	87
DNAJC13	7836
DNAJC14	1774
DNAJC15	1772
DNAJC16	2226
DNAJC17	509
DNAJC18	280
DNAJC19	1022
DNAJC1	2128
DNAJC21	3641
DNAJC22	214
DNAJC24	2912
DNAJC25-GNG10	161
DNAJC25	532
DNAJC27	384
DNAJC28	103
DNAJC2	2550
DNAJC30	433
DNAJC3	11309
DNAJC4	484
DNAJC5B	453
DNAJC5G	28
DNAJC5	3343
DNAJC6	310
DNAJC7	2704
DNAJC8	3169
DNAJC9	3196
DNAL1	1824
DNAL4	413
DNALI1	183
DNASE1L1	779
DNASE1L2	310
DNASE1L3	295
DNASE1	1394
DNASE2B	98
DNASE2	2712
DND1	439
DNER	37
DNHD1	4396
DNLZ	207
DNM1L	4571
DNM1	777
DNM2	11353
DNM3	593
DNMBP	1090
DNMT1	4921
DNMT3A	1262
DNMT3B	352
DNMT3L	8
DNPEP	2768
DNTTIP1	721
DNTTIP2	2502
DNTT	1
DOC2A	32
DOC2B	81
DOCK10	4401
DOCK11	4882
DOCK1	7722
DOCK2	4053
DOCK3	199
DOCK4	5973
DOCK5	3412
DOCK6	2502
DOCK7	3402
DOCK8	5197
DOCK9	7302
DOHH	285
DOK1	391
DOK2	530
DOK3	876
DOK4	490
DOK5	58
DOK6	368
DOK7	53
DOLK	373
DOLPP1	354
DXO	603
DONSON	901
DOPEY1	3016
DOPEY2	4510
DOT1L	1830
DPAGT1	928
DPCD	292
DPCR1	132
DPEP1	50
DPEP2	176
DPEP3	6
DPF1	26
DPF2	845
DPF3	150
DPH1	1782
DPH2	565
DPH3	1398
DPH5	1008
DPM1	1549
DPM2	461
DPM3	399
DPP10	170
DPP3	1209
DPP4	1443
DPP6	85
DPP7	2259
DPP8	2518
DPP9	2426
DPPA2	9
DPPA3	8
DPPA4	138
DPPA5	0
DPRX	0
DPT	501
DPY19L1	4013
DPY19L2P2	1411
DPY19L2P4	86
DPY19L2	366
DPY19L3	1972
DPY19L4	4528
DPY30	1038
DPYD	8672
DPYSL2	12814
DPYSL3	3776
DPYSL4	150
DPYSL5	86
DPYS	63
DQX1	63
DR1	3042
DRAM1	3817
DRAM2	1972
DRAP1	1250
DRD1	27
DRD2	0
DRD3	0
DRD4	63
DRD5	4
DRG1	1614
DRG2	849
DRGX	0
DRP2	16
DSC1	143
DSC2	1808
DSC3	68
DSCAML1	33
DSCAM	7
DSCC1	187
DSCR10	0
DSCR3	3155
DSCR4	7
RIPPLY3	301
DSCR8	121
DSCR9	22
DSEL	1840
DSE	3622
DSG1	2
DSG2	3181
DSG3	89
DSG4	0
DSN1	1213
DSPP	19
DSP	16953
DSTN	11162
DSTYK	2639
DST	35548
DTD1	656
DTHD1	141
DTL	558
DTNA	917
DTNBP1	583
DTNB	1382
DTWD1	1582
DTWD2	1131
DTX1	114
DTX2	2324
DTX3L	10693
DTX3	396
DTX4	1534
DTYMK	566
CTDNEP1	1625
DUOX1	6155
DUOX2	184
DUOXA1	1166
DUOXA2	49
DUPD1	0
DUS1L	2379
DUS2	290
DUS3L	617
DUS4L	286
DUSP10	1726
DUSP11	1009
DUSP12	633
DUSP13	2
DUSP14	268
DUSP15	25
DUSP16	2917
DUSP18	415
DUSP19	524
DUSP1	21412
DUSP21	0
DUSP22	1633
DUSP23	1792
DUSP26	21
DUSP27	3
DUSP28	1604
DUSP2	936
DUSP3	3818
DUSP4	2700
DUSP5	2826
DUSP6	8508
DUSP7	530
DUSP8	329
DUSP9	8
DUT	2422
DUXA	272
DVL1	1862
DVL2	751
DVL3	2252
COL6A4P1	3
DYDC1	45
DYDC2	71
DYM	1913
DYNC1H1	34385
DYNC1I1	91
DYNC1I2	6971
DYNC1LI1	2476
DYNC1LI2	4976
DYNC2H1	2949
DYNC2LI1	1549
DYNLL1	5171
DYNLL2	1886
DYNLRB1	997
DYNLRB2	46
DYNLT1	1595
DYNLT3	1707
DYRK1A	4637
DYRK1B	301
DYRK2	1238
DYRK3	456
DYRK4	596
PPP1R27	87
DYSF	2821
DYTN	0
DYX1C1	398
DZIP1L	267
DZIP1	852
DZIP3	2283
E2F1	299
E2F2	530
E2F3	701
E2F4	1552
E2F5	226
E2F6	1913
E2F7	137
E2F8	141
E4F1	1504
EAF1	2393
EAF2	415
EAPP	1123
EARS2	1989
EBAG9	1177
EBF1	506
EBF2	202
EBF3	73
EBF4	589
EBI3	293
EBNA1BP2	1067
EBPL	1594
EBP	1602
ECD	2643
ECE1	6608
ECE2	283
ECEL1	25
ECH1	2692
ECHDC1	2024
ECHDC2	7896
ECHDC3	577
ECHS1	3082
ECM1	421
ECM2	850
ECSCR	713
ECSIT	1752
ECT2L	302
ECT2	1860
EDA2R	224
EDARADD	184
EDAR	17
EDA	264
EDC3	861
EDC4	1749
EDDM3A	10
EDDM3B	8
EDEM1	5289
EDEM2	1548
EDEM3	6577
EDF1	3900
EDIL3	1028
EDN1	2082
EDN2	172
EDN3	4
EDNRA	1922
EDNRB	3592
EEA1	5390
EED	960
EEF1A1	1892617
EEF1A2	432
EEF1B2	27079
EEF1D	14716
EEF1E1	931
EEF1G	71052
EEF2K	3715
EEF2	54268
EEFSEC	481
EEPD1	200
EFCAB1	134
EFCAB2	1288
EFCAB3	1744
CRACR2B	917
CRACR2A	351
EFCAB5	93
EFCAB6	278
EFCAB7	759
EFEMP1	7327
EFEMP2	1211
MICU2	2359
MICU3	526
EFHB	87
EFHC1	1421
EFHC2	411
EFHD1	948
EFHD2	1934
EFNA1	6250
EFNA2	1
EFNA3	356
EFNA4	431
EFNA5	908
EFNB1	1196
EFNB2	1326
EFNB3	34
EFR3A	5721
EFR3B	384
EFS	633
EFTUD1	1713
EFTUD2	3451
EGFL6	1159
EGFL7	4093
EGFL8	163
EGFLAM	156
EGFR	4779
EGF	853
EGLN1	5685
EGLN2	2687
EGLN3	8816
EGOT	59
EGR1	4143
EGR2	432
EGR3	171
EGR4	9
EHBP1L1	2846
EHBP1	2113
EHD1	1981
EHD2	3049
EHD3	402
EHD4	3475
EHF	6790
EHHADH	549
EHMT1	3349
EHMT2	1681
EI24	3563
EID1	5918
EID2B	179
EID2	290
EID3	238
EIF1AD	1185
EIF1AX	10368
EIF1AY	1
EIF1B	1206
EIF1	11737
EIF2AK1	4112
EIF2AK2	2897
EIF2AK3	3269
EIF2AK4	3634
EIF2A	5036
EIF2B1	1157
EIF2B2	751
EIF2B3	1285
EIF2B4	936
EIF2B5	1839
AGO1	2009
AGO2	1621
AGO3	1773
AGO4	1300
EIF2S1	3197
EIF2S2	11031
EIF2S3	13648
EIF3A	10272
EIF3B	4665
EIF3C	16213
EIF3D	4958
EIF3E	22248
EIF3F	6185
EIF3G	4426
EIF3H	4839
EIF3IP1	1
EIF3I	4930
EIF3J	3116
EIF3K	3927
EIF3L	9071
EIF3M	4050
EIF4A1	24505
EIF4A2	19333
EIF4A3	4169
EIF4B	37464
EIF4E1B	0
EIF4E2	1687
EIF4E3	2060
EIF4EBP1	988
EIF4EBP2	7791
EIF4EBP3	262
EIF4ENIF1	1107
EIF4E	4992
EIF4G1	13059
EIF4G2	25979
EIF4G3	3693
EIF4H	16017
EIF5A2	633
EIF5AL1	384
EIF5A	9903
EIF5B	2837
EIF5	8324
EIF6	2228
ELAC1	294
ELAC2	1898
ELANE	8
ELAVL1	2242
ELAVL2	23
ELAVL3	21
ELAVL4	5
ELF1	5260
ELF2	4725
ELF3	5784
ELF4	1029
ELF5	161
ELFN1	109
ELFN2	443
ELK1	1076
ELK3	1078
ELK4	894
ELL2	9961
ELL3	394
ELL	1996
ELMO1	2387
ELMO2	1911
ELMO3	519
ELMOD1	320
ELMOD2	1038
ELMOD3	855
ELN	1213
ELOF1	1554
ELOVL1	1563
ELOVL2	290
ELOVL3	46
ELOVL4	36
ELOVL5	9520
ELOVL6	267
ELOVL7	803
ELP2	2327
ELP3	1643
ELP4	1336
ELSPBP1	0
ADGRL4	4151
EMB	3733
EMCN	1826
EMD	916
EME1	86
EME2	507
EMG1	1091
EMID1	379
COL26A1	1
EMILIN1	5965
EMILIN2	2354
EMILIN3	26
EML1	978
EML2	1365
EML3	1577
EML4	4934
EML5	1135
EML6	156
EMP1	8258
EMP2	9839
EMP3	1005
ADGRE1	114
ADGRE2	1040
ADGRE3	4
ADGRE4P	139
EMX1	0
EMX2OS	675
EMX2	115
EN1	351
EN2	0
ENAH	8501
ENAM	1
ENC1	1934
ENDOD1	2901
ENDOG	233
ENDOU	18
ENGASE	1600
ENG	6440
ENHO	6
ENKUR	87
ENO1	27454
ENO2	1364
ENO3	235
ENOPH1	1403
ENOSF1	2549
ENOX1	192
ENOX2	867
ENPEP	1053
ENPP1	1767
ENPP2	4625
ENPP3	378
ENPP4	2424
ENPP5	260
ENPP6	252
ENPP7	12
ENSA	7171
ENTHD1	10
ENTPD1	7402
ENTPD2	191
ENTPD3	62
ENTPD4	2038
ENTPD5	754
ENTPD6	1344
ENTPD7	1498
ENTPD8	14
ENY2	2240
EOMES	121
EP300	6160
EP400	2879
EPAS1	23793
EPB41L1	2116
EPB41L2	5342
EPB41L3	3623
EPB41L4A	4130
EPB41L4B	1065
EPB41L5	2801
EPB41	3404
EPB42	75
DMTN	433
EPC1	2807
EPC2	1791
EPCAM	3060
EPDR1	707
EPGN	71
EPHA10	234
EPHA1	644
EPHA2	687
EPHA3	540
EPHA4	670
EPHA5	31
EPHA6	34
EPHA7	35
EPHA8	4
EPHB1	37
EPHB2	387
EPHB3	349
EPHB4	2908
EPHB6	539
EPHX1	7342
EPHX2	896
EPHX3	20
EPHX4	15
EPM2AIP1	2490
EPM2A	262
EPN1	2502
EPN2	2005
EPN3	300
EPOR	659
EPO	87
EPPK1	10042
EPRS	9466
EPS15L1	1497
EPS15	9956
EPS8L1	1602
EPS8L2	2943
EPS8L3	36
EPS8	2757
EPSTI1	2551
EPT1	2490
EPX	4
EPYC	1
ERAL1	1074
ERAP1	7298
ERAP2	1524
ERAS	1
ERBB2IP	10144
ERBB2	5614
ERBB3	3794
ERBB4	476
ERC1	4080
ERC2	116
ERCC1	1881
ERCC2	561
ERCC3	1620
ERCC4	1682
ERCC5	3172
ERCC6L	143
ERCC6	1063
ERCC8	997
EREG	402
ERF	939
ERGIC1	5547
ERGIC2	2271
ERGIC3	5377
ERG	1290
ERH	1964
ERI1	1636
ERI2	1260
ERI3	1008
ERICH1	616
ERLEC1	2967
ERLIN1	1570
ERLIN2	2213
ERMAP	967
ERMN	38
ERMP1	2743
ERN1	1862
ERN2	455
ERO1B	1273
ERO1A	12624
ERP27	555
ERP29	2562
ERP44	4066
ERRFI1	3575
ERVFRD-1	74
ESAM	2167
ESCO1	1904
ESCO2	884
ESD	2737
ESF1	1624
ESM1	476
ESPL1	307
ESPNL	34
ESPNP	16
ESPN	355
ESR1	294
ESR2	305
ESRP1	5065
ESRP2	1161
ESRRA	1794
ESRRB	4
ESRRG	3138
ESX1	0
ESYT1	3692
ESYT2	8994
ESYT3	600
ETAA1	1075
ETF1	6841
ETFA	5482
ETFB	1208
ETFDH	1353
ETHE1	938
ETNK1	5340
ETNK2	258
ETS1	12938
ETS2	7813
ETV1	1417
ETV2	40
ETV3L	0
ETV3	825
ETV4	388
ETV5	980
ETV6	2868
ETV7	463
EVC2	552
EVC	1527
EVI2A	2061
EVI2B	1290
EVI5L	640
EVI5	2878
EVL	9619
EVPLL	83
EVPL	1812
EVX1	9
EVX2	0
EWSR1	6304
EXD1	287
EXD2	873
EXD3	811
EXO1	229
EXOC1	2132
EXOC2	2748
EXOC3L2	174
EXOC3L1	477
EXOC3	2879
EXOC4	4310
EXOC5	5753
EXOC6B	2365
EXOC6	1905
EXOC7	5047
EXOC8	2336
EXOG	569
EXOSC10	2959
EXOSC1	829
EXOSC2	1419
EXOSC3	793
EXOSC4	438
EXOSC5	337
EXOSC6	4332
EXOSC7	820
EXOSC8	935
EXOSC9	900
EXPH5	2674
EXT1	2116
EXT2	2630
EXTL1	105
EXTL2	518
EXTL3	840
EYA1	139
EYA2	109
EYA3	872
EYA4	127
EYS	154
EZH1	1904
EZH2	916
EZR	10617
F10	171
F11R	11409
F11	28
F12	206
F13A1	7285
F13B	3
F2RL1	523
F2RL2	278
F2RL3	1732
F2R	3599
F2	3
F3	4605
F5	781
F7	4
F8A1	697
F8	13491
F9	8
FA2H	19
FAAH2	698
FAAH	335
FABP12	0
FABP1	1
FABP2	64
FABP3	160
FABP4	943
FABP5	5613
FABP6	198
FABP7	3185
FABP9	0
FADD	633
FADS1	1447
FADS2	3970
FADS3	572
FADS6	356
FAF1	2675
FAF2	2023
FAHD1	929
FAHD2A	1032
FAHD2B	908
FAH	2607
FAIM2	18
FCMR	240
FAIM	556
UBALD1	663
UBALD2	766
FAM101A	79
FAM101B	1081
FAM102A	1282
FAM102B	1815
FAM103A1	1441
FAM104A	1294
FAM104B	375
FAM105A	2662
OTULIN	3478
FAM107A	2223
FAM107B	4286
ABHD17A	6266
ABHD17B	910
ABHD17C	894
FAM109A	271
FAM109B	548
FAM110A	409
FAM110B	389
FAM110C	187
FAM111A	4745
FAM111B	1035
PCED1A	676
PCED1B	569
FAM114A1	1676
FAM114A2	2050
TCAF1	6873
TCAF2	3791
DENND6A	2910
DENND6B	245
FAM117A	312
FAM117B	925
FAM118A	998
FAM118B	637
METTL21A	4420
METTL21B	718
FAM120AOS	1797
FAM120A	9372
FAM120B	1749
FAM120C	1260
FAM122B	1144
FAM122C	1772
AMER2	4
AMER1	614
AMER3	169
FAM124A	527
FAM124B	204
MVB12A	781
MVB12B	822
FAM126A	3022
FAM126B	2666
FAM127A	315
FAM127B	284
FAM127C	334
MZT2A	950
MZT2B	2267
FAM129A	5703
FAM129B	7419
FAM129C	868
FAM131A	1361
FAM131B	112
FAM131C	16
FAM132A	14
FAM133A	3
FAM133B	5171
FAM134A	2491
FAM134B	409
FAM134C	3176
FAM135A	1921
FAM135B	26
FAM136A	906
FAM138B	0
FAM138D	0
FAM138E	108
FAM138A	90
FAM13A-AS1	298
FAM13A	4567
FAM13B	4374
FAM13C	360
FAM149A	162
FAM149B1	1940
FAM150A	2
FAM150B	786
FAM151A	5
FAM151B	597
FAM153A	563
FAM153B	168
SAXO1	21
SAXO2	177
FAM155A	83
FAM155B	105
FAM156A	2812
EMC9	186
FAM159A	225
FAM160A1	962
FAM160A2	1378
FAM160B1	2922
FAM160B2	1561
FAM161A	865
FAM161B	391
FAM162A	1416
FAM162B	180
FAM163A	36
FAM163B	0
ZC2HC1A	711
ZC2HC1C	89
SMIM11A	698
FAM166A	13
FAM166B	53
FAM167A	243
FAM167B	143
FAM168A	643
FAM168B	2449
FAM169A	208
FAM169B	15
FAM170A	39
FAM170B	1
FAM171A1	395
FAM171A2	47
FAM171B	772
FAM172A	1982
FAM173A	690
FAM173B	854
FAM174A	565
FAM174B	1129
FAM175A	808
FAM175B	1116
EVA1A	394
EVA1B	487
FAM177A1	2473
FAM177B	12
SLF2	5309
FAM178B	7
FAM179A	175
FAM179B	2536
FAM180A	70
FAM180B	61
FAM181A	3
FAM181B	1
FAM182A	34
FAM182B	48
FAM183A	82
FAM183BP	3
FAM184A	609
FAM184B	133
FAM185A	1023
FAM186A	226
FAM186B	50
FAM187B	1
FAM188A	1636
FAM188B	996
FAM189A1	9
FAM189A2	125
FAM189B	3303
TVP23A	224
TVP23C	2113
TVP23B	4030
CCSER1	1005
CCSER2	4469
FAM192A	1969
FAM193A	1625
FAM193B	1949
ERICH6	5
ERICH6B	0
FAM195A	1381
FAM195B	1719
FAM196A	170
FAM196B	71
FAM197Y5P	3
FAM198A	845
FAM198B	2966
FAM199X	1651
FAM19A1	6
FAM19A2	22
FAM19A3	1
FAM19A4	5
FAM19A5	119
FAM200A	409
FAM200B	741
FAM20A	1926
FAM20B	3194
FAM20C	3800
FAM21A	3377
FAM21C	5221
NUTM2A	560
NUTM2F	115
NUTM2G	255
TMEM236	716
FAM24A	0
FAM24B	75
FAM25A	0
FAM26D	0
FAM26E	235
FAM26F	1198
FAM32A	1880
FAM35A	6457
FAM35BP	922
COX20	2490
PIEZO1	5081
PIEZO2	1410
FAM3A	1164
FAM3B	96
FAM3C	4867
FAM3D	23
STRIP1	1389
STRIP2	1794
FAM41C	246
FAM43A	587
FAM43B	11
FAM45A	1712
FAM46A	2560
FAM46B	250
FAM46C	2680
FAM46D	1
FAM47A	0
FAM47B	0
FAM47C	0
FAM47E	247
SUPT20H	2236
FAM49A	538
FAM49B	3844
FAM50A	1716
FAM50B	262
FAM53A	182
FAM53B	2764
FAM53C	1145
MTFR2	82
MTFR1L	1889
NXPE1	13
NXPE2	2
NXPE3	1513
NXPE4	9
FAM57A	222
FAM57B	5
FAM58A	609
GAREM1	334
BRINP2	3
BRINP3	1026
FAM60A	4314
FAM63A	651
FAM63B	2668
FAM64A	70
FAM65A	1624
FAM65B	981
FAM65C	477
FAM66E	9
FAM69A	450
FAM69B	588
FAM69C	0
TMEM255A	151
TMEM255B	253
FAM71A	1
FAM71B	0
FAM71C	4
FAM71D	12
FAM71E1	42
FAM71E2	6
FAM71F1	25
FAM71F2	136
FAM72A	593
FAM72B	123
FAM73A	2034
FAM73B	884
FAM74A1	18
FAM74A4	0
SPATA31A3	0
SPATA31A5	0
SPATA31A6	1
FAM76A	1026
FAM76B	1083
FAM78A	572
FAM78B	53
ULK4P1	52
ULK4P3	275
FAM81A	51
FAM81B	54
RMDN2	590
RMDN3	1625
RMDN1	2441
FAM83A	242
FAM83B	55
FAM83C	11
FAM83D	1004
FAM83E	401
FAM83F	170
FAM83G	301
FAM83H	1811
FAM84A	330
FAM84B	1975
EEF2KMT	662
FAM86B1	148
FAM86B2	239
FAM86C1	299
FAM86DP	533
FAM89A	795
FAM89B	629
FAM8A1	2672
FAM90A1	62
FAM90A17P	0
FAM91A1	6120
FAM92A1	1234
FAM92A1P2	204
FAM92B	106
FAM95B1	459
FAM96A	1827
FAM96B	868
FAM98A	1549
FAM98B	472
FAM98C	271
FAM99A	0
FAM99B	0
FAM9A	0
FAM9B	4
FAM9C	25
FANCA	528
FANCB	186
FANCC	843
FANCD2	1846
FANCE	219
FANCF	563
FANCG	490
FANCI	1301
FANCL	894
FANCM	1120
FANK1	932
FAP	1799
FAR1	3716
FAR2	585
FARP1	2690
FARP2	1338
FARS2	981
FARSA	1500
FARSB	1672
FASLG	115
FASN	90561
FASTKD1	960
FASTKD2	2857
FASTKD3	764
FASTKD5	811
FASTK	1813
FAS	2661
FAT1	4924
FAT2	83
FAT3	633
FAT4	5386
FATE1	5
FAU	9413
FBF1	694
FBLIM1	3459
FBLN1	13699
FBLN2	2765
FBLN5	2577
FBLN7	71
FBL	2017
FBN1	16625
FBN2	2379
FBN3	226
FBP1	1625
FBP2	13
FBRSL1	597
FBRS	1118
FBXL12	514
FBXL13	328
FBXL14	670
FBXL15	363
FBXL16	261
FBXL17	2113
FBXL18	3633
FBXL19	971
FBXL20	835
FBXL22	84
FBXL2	417
FBXL3	7627
FBXL4	1271
FBXL5	5326
FBXL6	437
FBXL7	524
FBXL8	533
FBXO10	414
FBXO11	4123
FBXO15	922
FBXO16	68
FBXO17	606
FBXO18	3543
FBXO21	1704
FBXO22	1262
FBXO24	171
FBXO25	1127
FBXO27	920
FBXO28	2759
FBXO2	423
FBXO30	1256
FBXO31	774
FBXO32	1111
FBXO33	1088
FBXO34	1881
FBXO36	523
FBXO38	2468
FBXO39	21
FBXO3	1707
FBXO40	152
FBXO41	219
FBXO42	1954
FBXO43	285
FBXO44	1199
FBXO45	1239
FBXO46	518
FBXO47	3
FBXO48	255
FBXO4	1043
FBXO5	379
FBXO6	1484
FBXO7	3668
FBXO8	1234
FBXO9	3992
FBXW10	35
FBXW11	3743
FBXW12	40
FBXW2	4317
FBXW4	1406
FBXW5	2466
FBXW7	2495
FBXW8	1007
FBXW9	443
FCAMR	3
FCAR	1177
FCER1A	24
FCER1G	2560
FCER2	354
FCF1	2713
FCGBP	37587
FCGR1A	3188
FCGR1B	2841
FCGR2A	13847
FCGR2B	5291
FCGR3A	19651
FCGR3B	881
FCGRT	3792
FCHO1	227
FCHO2	6377
FCHSD1	1097
FCHSD2	2608
FCN1	119
FCN2	303
FCN3	6281
FCRL1	66
FCRL2	304
FCRL3	62
FCRL4	8
FCRL5	390
FCRL6	197
FCRLA	32
FCRLB	32
FDFT1	3879
FDPS	5212
FDX1L	841
FDX1	1375
FDXACB1	328
FDXR	255
FECH	1383
FEM1A	1432
FEM1B	5297
FEM1C	3947
FEN1	757
FER1L5	654
FER1L6	14
FERD3L	0
FERMT1	213
FERMT2	5657
FERMT3	1718
FER	2877
FES	1636
FETUB	0
FEV	0
FEZ1	873
FEZ2	2215
FEZF1	2
FEZF2	44
FFAR1	3
FFAR2	488
FFAR3	235
FGA	140
FGB	27
FGD1	353
FGD2	1397
FGD3	911
FGD4	3320
FGD5	1991
FGD6	2348
FGF10	51
FGF11	132
FGF12	201
FGF13	954
FGF14	389
FGF16	0
FGF17	5
FGF18	44
FGF19	0
FGF1	60
FGF20	1
FGF21	0
FGF22	1
FGF23	1283
FGF2	1311
FGF3	0
FGF4	0
FGF5	706
FGF6	0
FGF7	12732
FGF8	2
FGF9	76
FGFBP1	5
FGFBP2	52
FGFBP3	40
FGFR1OP2	2636
FGFR1OP	813
FGFR1	2786
FGFR2	1000
FGFR3	328
FGFR4	1490
FGFRL1	690
FGGY	1178
FGG	549
FGL1	28
FGL2	3635
FGR	1422
FHAD1	380
FHDC1	844
FHIT	282
FHL1	3368
FHL2	1826
FHL3	175
FHL5	321
FHOD1	2353
FHOD3	61
FH	3142
FIBCD1	34
FIBIN	1750
FIBP	1348
FICD	233
FIG4	1025
FIGF	602
FIGLA	8
FIGNL1	999
FIGN	171
FILIP1L	1845
FILIP1	1305
FIP1L1	1686
FIS1	1959
FITM1	8
FITM2	172
FIZ1	478
FJX1	162
FKBP10	2002
FKBP11	1118
FKBP14	1761
FKBP15	4100
FKBP1A	8328
FKBP1B	155
FKBP2	1218
FKBP3	1999
FKBP4	9167
FKBP5	12938
FKBP6	6
FKBP7	590
FKBP8	5505
FKBP9P1	1723
FKBP9	4453
FKBPL	137
FKRP	473
FKTN	1223
FLAD1	1852
FLCN	4391
FLG2	140
FLG	205
FLI1	2148
FLII	4780
GABPB1	2102
EBLN2	201
ARHGEF40	1263
FAM86B3P	322
EPB41L4A-AS2	89
KLF3-AS1	1111
CASC15	190
LINC00905	2
LINC01205	200
SATB2-AS1	0
LINC01184	1223
VLDLR-AS1	425
ENDOV	698
CCDC71L	2510
LINC00282	15
C5orf64	150
THAP7-AS1	172
EHMT1-IT1	66
ANKRD36BP2	2996
SLC25A3P1	0
KRT18P55	66
WEE2-AS1	6597
NR2F1-AS1	1044
LINC00982	36
LINC-PINT	3303
SPATA31D4	0
MROH5	5
SPATA31D5P	0
SPATA31D3	0
C5orf63	140
DICER1-AS1	1049
GATA3-AS1	8
SPATA31D1	0
DMBT1P1	101
BAIAP2-AS1	807
FLNA	39455
FLNB	21794
FLNC	502
FLOT1	5334
FLOT2	2847
FLRT1	148
FLRT2	633
FLRT3	2910
FLT1	31463
FLT3LG	255
FLT3	29
FLT4	1134
FLVCR1	868
FLVCR2	531
FLYWCH1	1530
FLYWCH2	690
FMN1	1520
FMN2	56
FMNL1	1930
FMNL2	8345
FMNL3	2080
FMO1	124
FMO2	9807
FMO3	1257
FMO4	1182
FMO5	2933
FMO6P	79
FMOD	2695
FMR1NB	1
FMR1	3227
FN1	172355
FN3KRP	712
FN3K	585
FNBP1L	4116
FNBP1	4898
FNBP4	4489
FNDC1	68
FNDC3A	6773
FNDC3B	10492
FNDC4	207
FNDC5	19
FNDC7	5
FNDC8	19
FNIP1	6625
FNIP2	5391
FNTA	4479
FNTB	1034
FOLH1	433
FOLR1	904
FOLR2	658
FOLR3	2
IZUMO1R	0
FOSB	542
FOSL1	143
FOSL2	8385
FOS	10994
FOXA1	2849
FOXA2	141
FOXA3	2
FOXB1	0
FOXB2	0
FOXC1	228
FOXC2	11
FOXD1	13
FOXD2	63
FOXD3	0
FOXD4L1	11
FOXD4L3	47
FOXD4L5	0
FOXD4L6	51
FOXD4	16
FOXE1	2
FOXE3	0
FOXF1	496
FOXF2	9186
FOXG1	4
FOXH1	15
FOXI1	2
FOXI2	12
FOXI3	0
FOXJ1	374
FOXJ2	1055
FOXJ3	3137
FOXK1	3021
FOXK2	2189
FOXL1	18
FOXL2	2
FOXM1	431
FOXN1	1
FOXN2	2693
FOXN3	5635
FOXN4	8
FOXO1	3256
FOXO3	12003
FOXO4	447
FOXP1	6294
FOXP2	354
FOXP3	40
FOXP4	948
FOXQ1	95
FOXR1	0
FOXR2	0
FOXRED1	645
FOXRED2	998
FOXS1	35
FPGS	1612
FPGT	1402
FPR1	1790
FPR2	279
FPR3	2223
FRAS1	1279
FRAT1	268
FRAT2	517
FREM1	556
FREM2	474
FRG1	3355
FRG2B	0
FRG2C	7
FRG2	161
FRK	756
FRMD1	1
FRMD3	418
FRMD4A	2331
FRMD4B	2329
FRMD5	11
FRMD6	1626
FRMD7	0
FRMD8	1624
FRMPD1	13
FRMPD2	116
FRMPD4	25
FRRS1	1021
FRS2	1612
FRS3	100
FRYL	8100
FRY	2281
FRZB	516
FSCB	3
FSCN1	1461
FSCN2	202
FSCN3	6
FSD1L	487
FSD1	60
FSD2	30
FSHB	0
FSHR	1
FSIP1	88
FSTL1	12509
FSTL3	2767
FSTL4	65
FSTL5	5
FST	104
FTCD	64
FTH1	423370
FTHL17	0
FTLP10	172
FTL	196707
FTMT	2
FTO	3263
FTSJ1	1389
FTSJ2	758
FTSJ3	1548
CMTR2	1744
CMTR1	2062
FUBP1	3902
FUBP3	1859
FUCA1	1943
FUCA2	2214
FUK	588
FUNDC1	778
FUNDC2	3427
FURIN	4787
FUS	2606
FUT10	391
FUT11	1533
FUT1	595
FUT2	1598
FUT3	602
FUT4	1019
FUT5	93
FUT6	423
FUT7	31
FUT8	1575
FUT9	216
FUZ	372
TIMM10B	2415
FXN	998
FXR1	5895
FXR2	902
FXYD1	205
FXYD2	115
FXYD3	1598
FXYD4	5
FXYD5	1756
FXYD6	832
FXYD7	8
FYB	4386
FYCO1	4717
FYN	2004
FYTTD1	4323
FZD10	52
FZD1	1282
FZD2	193
FZD3	377
FZD4	4605
FZD5	1194
FZD6	1658
FZD7	626
FZD8	615
FZD9	21
FZR1	990
G0S2	6205
G2E3	1441
G3BP1	9776
G3BP2	6305
G6PC2	20
G6PC3	1330
G6PC	136
G6PD	1450
GAA	4910
GAB1	2469
GAB2	1401
GAB3	683
GAB4	0
GABARAPL1	4593
GABARAPL2	2668
GABARAP	5240
GABBR1	1915
GABBR2	21
