GENE	Sample1
DPM3	156
DPP10	2
DPP3	3743
DPP4	53
DPP6	25
DPP7	842
DPP8	1663
DPP9	857
DPPA2	2
DPPA3	0
DPPA4	60
DPPA5	0
DPRX	0
DPT	2383
DPY19L1	492
DPY19L2P2	1123
DPY19L2P4	132
DPY19L2	122
DPY19L3	2436
DPY19L4	2026
DPY30	389
DPYD	1448
DPYSL2	2926
DPYSL3	1091
DPYSL4	22
DPYSL5	49
DPYS	1
DQX1	141
DR1	1667
DRAM1	692
DRAM2	1317
DRAP1	274
DRD1	2
DRD2	0
DRD3	0
DRD4	3
DRD5	0
DRG1	765
DRG2	228
DRGX	0
DRP2	20
DSC1	22
DSC2	2604
DSC3	25
DSCAML1	4
DSCAM	2
DSCC1	64
DSCR10	0
DSCR3	1126
DSCR4	0
RIPPLY3	127
DSCR8	1
DSCR9	23
DSEL	768
DSE	1303
DSG1	2
DSG2	4270
DSG3	9
DSG4	1
DSN1	533
DSPP	3
DSP	26599
DSTN	4407
DSTYK	1619
DST	17461
DTD1	208
DTHD1	26
DTL	392
DTNA	777
DTNBP1	406
DTNB	956
DTWD1	866
DTWD2	1213
DTX1	43
DTX2	812
DTX3L	5294
DTX3	198
DTX4	138
DTYMK	357
CTDNEP1	1061
DUOX1	118
DUOX2	8
DUOXA1	3
DUOXA2	1
DUPD1	0
DUS1L	695
DUS2	89
DUS3L	242
DUS4L	201
DUSP10	1066
DUSP11	486
DUSP12	591
DUSP13	0
DUSP14	122
DUSP15	6
DUSP16	3724
DUSP18	260
DUSP19	351
DUSP1	1912
DUSP21	0
DUSP22	969
DUSP23	384
DUSP26	1
DUSP27	0
DUSP28	426
DUSP2	28
DUSP3	2353
DUSP4	8215
DUSP5	484
DUSP6	3338
DUSP7	145
DUSP8	238
DUSP9	1
DUT	748
DUXA	153
DVL1	564
DVL2	481
DVL3	1299
COL6A4P1	0
DYDC1	34
DYDC2	59
DYM	1103
DYNC1H1	17435
DYNC1I1	40
DYNC1I2	4760
DYNC1LI1	1466
DYNC1LI2	2292
DYNC2H1	2129
DYNC2LI1	1051
DYNLL1	1671
DYNLL2	1002
DYNLRB1	357
DYNLRB2	20
DYNLT1	741
DYNLT3	753
DYRK1A	3185
DYRK1B	178
DYRK2	885
DYRK3	173
DYRK4	355
PPP1R27	19
DYSF	224
DYTN	0
DYX1C1	248
DZIP1L	138
DZIP1	393
DZIP3	1741
E2F1	94
E2F2	120
E2F3	604
E2F4	419
E2F5	136
E2F6	1175
E2F7	98
E2F8	50
E4F1	758
EAF1	1322
EAF2	126
EAPP	579
EARS2	1443
EBAG9	328
EBF1	392
EBF2	110
EBF3	302
EBF4	409
EBI3	22
EBNA1BP2	768
EBPL	531
EBP	256
ECD	845
ECE1	2772
ECE2	89
ECEL1	1
ECH1	938
ECHDC1	210
ECHDC2	1038
ECHDC3	67
ECHS1	963
ECM1	1160
ECM2	572
ECSCR	158
ECSIT	339
ECT2L	174
ECT2	2421
EDA2R	132
EDARADD	44
EDAR	1
EDA	58
EDC3	658
EDC4	691
EDDM3A	0
EDDM3B	0
EDEM1	3132
EDEM2	640
EDEM3	8918
EDF1	1545
EDIL3	67
EDN1	48
EDN2	44
EDN3	0
EDNRA	146
EDNRB	614
EEA1	3381
EED	358
EEF1A1	704558
EEF1A2	297
EEF1B2	8294
EEF1D	4637
EEF1E1	254
EEF1G	20254
EEF2K	2671
EEF2	29322
EEFSEC	270
EEPD1	50
EFCAB1	52
EFCAB2	590
EFCAB3	97
CRACR2B	1879
CRACR2A	309
EFCAB5	71
EFCAB6	348
EFCAB7	315
EFEMP1	2018
EFEMP2	187
MICU2	1246
MICU3	140
EFHB	30
EFHC1	1204
EFHC2	152
EFHD1	1863
EFHD2	330
EFNA1	8746
EFNA2	0
EFNA3	153
EFNA4	375
EFNA5	697
EFNB1	214
EFNB2	728
EFNB3	2
EFR3A	3503
EFR3B	181
EFS	723
EFTUD1	1440
EFTUD2	1300
EGFL6	13
EGFL7	841
EGFL8	128
EGFLAM	172
EGFR	528
EGF	667
EGLN1	3673
EGLN2	1047
EGLN3	2078
EGOT	220
EGR1	858
EGR2	52
EGR3	40
EGR4	0
EHBP1L1	550
EHBP1	1106
EHD1	331
EHD2	501
EHD3	370
EHD4	1018
EHF	5385
EHHADH	430
EHMT1	2315
EHMT2	712
EI24	2364
EID1	1991
EID2B	86
EID2	132
EID3	106
EIF1AD	350
EIF1AX	6638
EIF1AY	0
EIF1B	260
EIF1	4361
EIF2AK1	1332
EIF2AK2	1535
EIF2AK3	3984
EIF2AK4	2830
EIF2A	2048
EIF2B1	644
EIF2B2	246
EIF2B3	547
EIF2B4	757
EIF2B5	1324
AGO1	1154
AGO2	776
AGO3	1236
AGO4	1299
EIF2S1	1545
EIF2S2	2974
EIF2S3	6459
EIF3A	5409
EIF3B	1372
EIF3C	9443
EIF3D	2620
EIF3E	5781
EIF3F	2285
EIF3G	1396
EIF3H	1916
EIF3IP1	2
EIF3I	1492
EIF3J	1787
EIF3K	1373
EIF3L	3842
EIF3M	1472
EIF4A1	9354
EIF4A2	11863
EIF4A3	766
EIF4B	26919
EIF4E1B	0
EIF4E2	1239
EIF4E3	1078
EIF4EBP1	267
EIF4EBP2	4102
EIF4EBP3	89
EIF4ENIF1	807
EIF4E	3253
EIF4G1	7807
EIF4G2	16764
EIF4G3	3352
EIF4H	7074
EIF5A2	123
EIF5AL1	252
EIF5A	4250
EIF5B	2056
EIF5	5346
EIF6	769
ELAC1	177
ELAC2	1367
ELANE	0
ELAVL1	1119
ELAVL2	357
ELAVL3	7
ELAVL4	1
ELF1	3902
ELF2	3712
ELF3	4456
ELF4	331
ELF5	38
ELFN1	64
ELFN2	0
ELK1	327
ELK3	341
ELK4	666
ELL2	2293
ELL3	308
ELL	477
ELMO1	271
ELMO2	1522
ELMO3	179
ELMOD1	56
ELMOD2	736
ELMOD3	527
ELN	721
ELOF1	416
ELOVL1	508
ELOVL2	446
ELOVL3	1
ELOVL4	17
ELOVL5	6210
ELOVL6	286
ELOVL7	452
ELP2	8309
ELP3	1138
ELP4	566
ELSPBP1	0
ADGRL4	1008
EMB	1619
EMCN	296
EMD	365
EME1	51
EME2	121
EMG1	409
EMID1	94
COL26A1	3
EMILIN1	1096
EMILIN2	181
EMILIN3	9
EML1	544
EML2	489
EML3	514
EML4	2925
EML5	403
EML6	258
EMP1	4488
EMP2	4608
EMP3	87
ADGRE1	10
ADGRE2	247
ADGRE3	0
ADGRE4P	20
EMX1	2
EMX2OS	249
EMX2	91
EN1	297
EN2	4
ENAH	12374
ENAM	2
ENC1	1452
ENDOD1	1401
ENDOG	129
ENDOU	14
ENGASE	615
ENG	1696
ENHO	4
ENKUR	31
ENO1	3726
ENO2	109
ENO3	73
ENOPH1	610
ENOSF1	1164
ENOX1	160
ENOX2	432
ENPEP	70
ENPP1	9495
ENPP2	193
ENPP3	184
ENPP4	1892
ENPP5	2325
ENPP6	45
ENPP7	0
ENSA	7309
ENTHD1	1
ENTPD1	3612
ENTPD2	114
ENTPD3	180
ENTPD4	1616
ENTPD5	917
ENTPD6	928
ENTPD7	2226
ENTPD8	39
ENY2	498
EOMES	24
EP300	4704
EP400	2154
EPAS1	5141
EPB41L1	575
EPB41L2	2153
EPB41L3	1232
EPB41L4A	2178
EPB41L4B	638
EPB41L5	1059
EPB41	1619
EPB42	3
DMTN	142
EPC1	1559
EPC2	1336
EPCAM	2701
EPDR1	107
EPGN	28
EPHA10	223
EPHA1	346
EPHA2	215
EPHA3	1316
EPHA4	210
EPHA5	6
EPHA6	14
EPHA7	17
EPHA8	0
EPHB1	19
EPHB2	149
EPHB3	2405
EPHB4	1508
EPHB6	120
EPHX1	1868
EPHX2	759
EPHX3	1
EPHX4	1
EPM2AIP1	1395
EPM2A	156
EPN1	741
EPN2	903
EPN3	281
EPOR	49
EPO	0
EPPK1	5600
EPRS	8943
EPS15L1	721
EPS15	3898
EPS8L1	556
EPS8L2	1484
EPS8L3	21
EPS8	3339
EPSTI1	112
EPT1	2244
EPX	2
EPYC	0
ERAL1	622
ERAP1	2872
ERAP2	290
ERAS	0
ERBB2IP	10907
ERBB2	9130
ERBB3	8344
ERBB4	3368
ERC1	3227
ERC2	156
ERCC1	533
ERCC2	160
ERCC3	517
ERCC4	1267
ERCC5	1900
ERCC6L	249
ERCC6	1123
ERCC8	534
EREG	152
ERF	394
ERGIC1	6467
ERGIC2	1567
ERGIC3	2662
ERG	557
ERH	1005
ERI1	1024
ERI2	1635
ERI3	487
ERICH1	355
ERLEC1	2266
ERLIN1	1010
ERLIN2	2377
ERMAP	354
ERMN	10
ERMP1	3160
ERN1	566
ERN2	230
ERO1B	757
ERO1A	2643
ERP27	504
ERP29	1443
ERP44	1471
ERRFI1	783
ERVFRD-1	93
ESAM	213
ESCO1	1547
ESCO2	621
ESD	942
ESF1	1064
ESM1	3
ESPL1	129
ESPNL	10
ESPNP	40
ESPN	254
ESR1	11576
ESR2	123
ESRP1	2817
ESRP2	643
ESRRA	242
ESRRB	1
ESRRG	2102
ESX1	0
ESYT1	1759
ESYT2	4823
ESYT3	54
ETAA1	912
ETF1	5000
ETFA	1124
ETFB	254
ETFDH	762
ETHE1	106
ETNK1	5909
ETNK2	276
ETS1	1738
ETS2	3676
ETV1	61
ETV2	11
ETV3L	0
ETV3	528
ETV4	65
ETV5	153
ETV6	2451
ETV7	55
EVC2	106
EVC	611
EVI2A	159
EVI2B	192
EVI5L	271
EVI5	2033
EVL	5200
EVPLL	5
EVPL	451
EVX1	0
EVX2	0
EWSR1	3966
EXD1	89
EXD2	792
EXD3	392
EXO1	196
EXOC1	1339
EXOC2	2421
EXOC3L2	75
EXOC3L1	48
EXOC3	1064
EXOC4	2303
EXOC5	3556
EXOC6B	1177
EXOC6	1063
EXOC7	2298
EXOC8	1929
EXOG	231
EXOSC10	1358
EXOSC1	276
EXOSC2	718
EXOSC3	540
EXOSC4	133
EXOSC5	93
EXOSC6	1789
EXOSC7	287
EXOSC8	287
EXOSC9	348
EXPH5	1115
EXT1	842
EXT2	819
EXTL1	20
EXTL2	129
EXTL3	716
EYA1	120
EYA2	34
EYA3	513
EYA4	22
EYS	239
EZH1	968
EZH2	740
EZR	4323
F10	44
F11R	8059
F11	0
F12	179
F13A1	781
F13B	0
F2RL1	314
F2RL2	90
F2RL3	344
F2R	1264
F2	0
F3	1648
F5	1457
F7	170
F8A1	153
F8	1184
F9	0
FA2H	43
FAAH2	1079
FAAH	356
FABP12	0
FABP1	1
FABP2	48
FABP3	42
FABP4	278
FABP5	734
FABP6	8
FABP7	59
FABP9	0
FADD	1111
FADS1	276
FADS2	301
FADS3	139
FADS6	67
FAF1	928
FAF2	2600
FAHD1	308
FAHD2A	231
FAHD2B	487
FAH	1549
FAIM2	519
FCMR	53
FAIM	206
UBALD1	303
UBALD2	270
FAM101A	14
FAM101B	313
FAM102A	1198
FAM102B	1122
FAM103A1	747
FAM104A	650
FAM104B	131
FAM105A	162
OTULIN	1854
FAM107A	200
FAM107B	1968
ABHD17A	1680
ABHD17B	777
ABHD17C	1327
FAM109A	153
FAM109B	276
FAM110A	346
FAM110B	365
FAM110C	69
FAM111A	2183
FAM111B	579
PCED1A	262
PCED1B	559
FAM114A1	2891
FAM114A2	1177
TCAF1	3996
TCAF2	2780
DENND6A	1520
DENND6B	144
FAM117A	66
FAM117B	708
FAM118A	317
FAM118B	182
METTL21A	1862
METTL21B	376
FAM120AOS	1555
FAM120A	8868
FAM120B	2106
FAM120C	1023
FAM122B	1208
FAM122C	678
AMER2	1
AMER1	231
AMER3	132
FAM124A	34
FAM124B	28
MVB12A	159
MVB12B	239
FAM126A	857
FAM126B	1530
FAM127A	100
FAM127B	160
FAM127C	189
MZT2A	228
MZT2B	698
FAM129A	7874
FAM129B	3056
FAM129C	534
FAM131A	607
FAM131B	22
FAM131C	0
FAM132A	7
FAM133A	2
FAM133B	4224
FAM134A	1651
FAM134B	355
FAM134C	2018
FAM135A	605
FAM135B	34
FAM136A	516
FAM138B	0
FAM138D	0
FAM138E	0
FAM138A	59
FAM13A-AS1	216
FAM13A	1047
FAM13B	2967
FAM13C	154
FAM149A	42
FAM149B1	753
FAM150A	0
FAM150B	44
FAM151A	2
FAM151B	282
FAM153A	223
FAM153B	92
SAXO1	8
SAXO2	208
FAM155A	13
FAM155B	54
FAM156A	1226
EMC9	63
FAM159A	112
FAM160A1	610
FAM160A2	674
FAM160B1	1545
FAM160B2	1218
FAM161A	353
FAM161B	326
FAM162A	699
FAM162B	15
FAM163A	72
FAM163B	2
ZC2HC1A	860
ZC2HC1C	79
SMIM11A	248
FAM166A	2
FAM166B	38
FAM167A	280
FAM167B	29
FAM168A	184
FAM168B	1570
FAM169A	794
FAM169B	11
FAM170A	4
FAM170B	0
FAM171A1	367
FAM171A2	5
FAM171B	306
FAM172A	1633
FAM173A	161
FAM173B	894
FAM174A	414
FAM174B	1227
FAM175A	523
FAM175B	581
EVA1A	24
EVA1B	562
FAM177A1	1502
FAM177B	2591
SLF2	3741
FAM178B	0
FAM179A	28
FAM179B	1810
FAM180A	12
FAM180B	69
FAM181A	0
FAM181B	1
FAM182A	62
FAM182B	58
FAM183A	44
FAM183BP	3
FAM184A	249
FAM184B	314
FAM185A	754
FAM186A	85
FAM186B	38
FAM187B	1
FAM188A	1008
FAM188B	252
FAM189A1	2
FAM189A2	313
FAM189B	1032
TVP23A	78
TVP23C	1415
TVP23B	2765
CCSER1	2117
CCSER2	1470
FAM192A	795
FAM193A	1193
FAM193B	877
ERICH6	4
ERICH6B	3
FAM195A	414
FAM195B	391
FAM196A	733
FAM196B	22
FAM197Y5P	0
FAM198A	1362
FAM198B	10804
FAM199X	1315
FAM19A1	2
FAM19A2	30
FAM19A3	1
FAM19A4	0
FAM19A5	2
FAM200A	251
FAM200B	778
FAM20A	293
FAM20B	4296
FAM20C	376
FAM21A	753
FAM21C	1610
NUTM2A	314
NUTM2F	30
NUTM2G	203
TMEM236	204
FAM24A	0
FAM24B	20
FAM25A	0
FAM26D	0
FAM26E	54
FAM26F	40
FAM32A	828
FAM35A	2448
FAM35BP	390
COX20	608
PIEZO1	1160
PIEZO2	124
FAM3A	407
FAM3B	69
FAM3C	2737
FAM3D	52
STRIP1	668
STRIP2	1111
FAM41C	198
FAM43A	84
FAM43B	12
FAM45A	682
FAM46A	2233
FAM46B	311
FAM46C	1328
FAM46D	0
FAM47A	16
FAM47B	0
FAM47C	0
FAM47E	536
SUPT20H	1827
FAM49A	86
FAM49B	865
FAM50A	671
FAM50B	82
FAM53A	56
FAM53B	474
FAM53C	953
MTFR2	25
MTFR1L	891
NXPE1	15
NXPE2	6
NXPE3	602
NXPE4	7
FAM57A	135
FAM57B	4
FAM58A	316
GAREM1	365
BRINP2	20
BRINP3	91
FAM60A	989
FAM63A	856
FAM63B	1766
FAM64A	72
FAM65A	382
FAM65B	229
FAM65C	428
FAM66E	0
FAM69A	187
FAM69B	153
FAM69C	98
TMEM255A	11
TMEM255B	35
FAM71A	0
FAM71B	0
FAM71C	28
FAM71D	6
FAM71E1	15
FAM71E2	4
FAM71F1	3
FAM71F2	45
FAM72A	502
FAM72B	100
FAM73A	1713
FAM73B	348
FAM74A1	37
FAM74A4	0
SPATA31A3	0
SPATA31A5	0
SPATA31A6	0
FAM76A	438
FAM76B	510
FAM78A	69
FAM78B	25
ULK4P1	0
ULK4P3	165
FAM81A	56
FAM81B	14
RMDN2	250
RMDN3	602
RMDN1	1117
FAM83A	53
FAM83B	1081
FAM83C	22
FAM83D	491
FAM83E	473
FAM83F	259
FAM83G	120
FAM83H	1003
FAM84A	135
FAM84B	5480
EEF2KMT	459
FAM86B1	265
FAM86B2	61
FAM86C1	137
FAM86DP	372
FAM89A	145
FAM89B	168
FAM8A1	1437
FAM90A1	55
FAM90A17P	21
FAM91A1	5003
FAM92A1	243
FAM92A1P2	200
FAM92B	66
FAM95B1	429
FAM96A	521
FAM96B	126
FAM98A	1268
FAM98B	338
FAM98C	128
FAM99A	0
FAM99B	0
FAM9A	4
FAM9B	8
FAM9C	28
FANCA	89
FANCB	113
FANCC	488
FANCD2	1023
FANCE	78
FANCF	462
FANCG	221
FANCI	1184
FANCL	351
FANCM	717
FANK1	1660
FAP	632
FAR1	3988
FAR2	205
FARP1	5609
FARP2	701
FARS2	373
FARSA	396
FARSB	1163
FASLG	57
FASN	15385
FASTKD1	555
FASTKD2	1869
FASTKD3	408
FASTKD5	469
FASTK	515
FAS	773
FAT1	15194
FAT2	30
FAT3	145
FAT4	1180
FATE1	0
FAU	2208
FBF1	268
FBLIM1	1764
FBLN1	3217
FBLN2	2536
FBLN5	1466
FBLN7	40
FBL	948
FBN1	5160
FBN2	31
FBN3	3
FBP1	611
FBP2	0
FBRSL1	305
FBRS	668
FBXL12	168
FBXL13	213
FBXL14	565
FBXL15	75
FBXL16	115
FBXL17	1484
FBXL18	1013
FBXL19	452
FBXL20	524
FBXL22	30
FBXL2	447
FBXL3	4297
FBXL4	1074
FBXL5	3886
FBXL6	130
FBXL7	234
FBXL8	131
FBXO10	91
FBXO11	2624
FBXO15	1809
FBXO16	85
FBXO17	359
FBXO18	1733
FBXO21	1503
FBXO22	800
FBXO24	162
FBXO25	739
FBXO27	436
FBXO28	2942
FBXO2	50
FBXO30	963
FBXO31	348
FBXO32	299
FBXO33	601
FBXO34	1339
FBXO36	564
FBXO38	2066
FBXO39	7
FBXO3	1290
FBXO40	43
FBXO41	36
FBXO42	910
FBXO43	61
FBXO44	431
FBXO45	942
FBXO46	281
FBXO47	0
FBXO48	226
FBXO4	440
FBXO5	177
FBXO6	262
FBXO7	1942
FBXO8	485
FBXO9	1646
FBXW10	19
FBXW11	2810
FBXW12	2
FBXW2	4128
FBXW4	604
FBXW5	928
FBXW7	1111
FBXW8	763
FBXW9	112
FCAMR	0
FCAR	284
FCER1A	0
FCER1G	50
FCER2	81
FCF1	1426
FCGBP	1456
FCGR1A	155
FCGR1B	117
FCGR2A	1256
FCGR2B	179
FCGR3A	1040
FCGR3B	19
FCGRT	813
FCHO1	60
FCHO2	2393
FCHSD1	319
FCHSD2	1162
FCN1	1
FCN2	148
FCN3	72
FCRL1	117
FCRL2	79
FCRL3	17
FCRL4	0
FCRL5	16
FCRL6	13
FCRLA	31
FCRLB	12
FDFT1	3479
FDPS	1694
FDX1L	229
FDX1	345
FDXACB1	156
FDXR	57
FECH	781
FEM1A	1249
FEM1B	4752
FEM1C	2359
FEN1	200
FER1L5	197
FER1L6	3
FERD3L	0
FERMT1	89
FERMT2	1136
FERMT3	144
FER	1906
FES	130
FETUB	0
FEV	0
FEZ1	228
FEZ2	1308
FEZF1	1
FEZF2	14
FFAR1	0
FFAR2	178
FFAR3	0
FGA	12
FGB	16
FGD1	191
FGD2	309
FGD3	786
FGD4	1520
FGD5	311
FGD6	1596
FGF10	12
FGF11	37
FGF12	50
FGF13	374
FGF14	221
FGF16	0
FGF17	1
FGF18	13
FGF19	1
FGF1	48
FGF20	0
FGF21	0
FGF22	1
FGF23	1792
FGF2	449
FGF3	0
FGF4	0
FGF5	500
FGF6	0
FGF7	6723
FGF8	3
FGF9	7
FGFBP1	0
FGFBP2	10
FGFBP3	25
FGFR1OP2	877
FGFR1OP	1013
FGFR1	1143
FGFR2	419
FGFR3	479
FGFR4	274
FGFRL1	456
FGGY	515
FGG	17
FGL1	3
FGL2	548
FGR	78
FHAD1	215
FHDC1	960
FHIT	215
FHL1	304
FHL2	1487
FHL3	52
FHL5	86
FHOD1	503
FHOD3	44
FH	1667
FIBCD1	12
FIBIN	380
FIBP	405
FICD	174
FIG4	695
FIGF	15
FIGLA	1
FIGNL1	438
FIGN	120
FILIP1L	522
FILIP1	188
FIP1L1	1148
FIS1	688
FITM1	5
FITM2	106
FIZ1	230
FJX1	58
FKBP10	1088
FKBP11	575
FKBP14	501
FKBP15	1360
FKBP1A	2203
FKBP1B	7
FKBP2	373
FKBP3	864
FKBP4	7448
FKBP5	3315
FKBP6	1
FKBP7	337
FKBP8	1640
FKBP9P1	343
FKBP9	879
FKBPL	81
FKRP	213
FKTN	1131
FLAD1	1168
FLCN	942
FLG2	69
FLG	253
FLI1	347
FLII	2609
GABPB1	1177
EBLN2	211
ARHGEF40	812
FAM86B3P	94
EPB41L4A-AS2	77
KLF3-AS1	1393
CASC15	39
LINC00905	0
LINC01205	88
SATB2-AS1	0
LINC01184	897
VLDLR-AS1	109
ENDOV	364
CCDC71L	1212
LINC00282	35
C5orf64	49
THAP7-AS1	47
EHMT1-IT1	64
ANKRD36BP2	3106
SLC25A3P1	0
KRT18P55	53
WEE2-AS1	722
NR2F1-AS1	427
LINC00982	2
LINC-PINT	943
SPATA31D4	0
MROH5	1
SPATA31D5P	0
SPATA31D3	0
C5orf63	284
DICER1-AS1	511
GATA3-AS1	153
SPATA31D1	0
DMBT1P1	35
BAIAP2-AS1	471
FLNA	6850
FLNB	17849
FLNC	130
FLOT1	2979
FLOT2	1261
FLRT1	44
FLRT2	399
FLRT3	565
FLT1	5373
FLT3LG	35
FLT3	21
FLT4	405
FLVCR1	497
FLVCR2	99
FLYWCH1	518
FLYWCH2	333
FMN1	1811
FMN2	16
FMNL1	332
FMNL2	802
FMNL3	883
FMO1	7
FMO2	2748
FMO3	304
FMO4	616
FMO5	1398
FMO6P	51
FMOD	17442
FMR1NB	0
FMR1	1965
FN1	7767
FN3KRP	374
FN3K	219
FNBP1L	7354
FNBP1	2050
FNBP4	1510
FNDC1	18
FNDC3A	3987
FNDC3B	4179
FNDC4	31
FNDC5	24
FNDC7	0
FNDC8	14
FNIP1	3449
FNIP2	1271
FNTA	2830
FNTB	674
FOLH1	57
FOLR1	12
FOLR2	35
FOLR3	0
IZUMO1R	1
FOSB	36
FOSL1	17
FOSL2	5759
FOS	1059
FOXA1	3815
FOXA2	0
FOXA3	2
FOXB1	0
FOXB2	0
FOXC1	127
FOXC2	4
FOXD1	4
FOXD2	12
FOXD3	0
FOXD4L1	3
FOXD4L3	0
FOXD4L5	39
FOXD4L6	54
FOXD4	93
FOXE1	2
FOXE3	0
FOXF1	35
FOXF2	1217
FOXG1	11
FOXH1	4
FOXI1	1
FOXI2	6
FOXI3	5
FOXJ1	402
FOXJ2	854
FOXJ3	2409
FOXK1	831
FOXK2	1500
FOXL1	13
FOXL2	0
FOXM1	282
FOXN1	0
FOXN2	432
FOXN3	2382
FOXN4	11
FOXO1	1113
FOXO3	9083
FOXO4	267
FOXP1	5982
FOXP2	94
FOXP3	9
FOXP4	839
FOXQ1	0
FOXR1	2
FOXR2	0
FOXRED1	196
FOXRED2	331
FOXS1	7
FPGS	437
FPGT	985
FPR1	79
FPR2	17
FPR3	179
FRAS1	183
FRAT1	107
FRAT2	273
FREM1	8
FREM2	61
FRG1	1159
FRG2B	0
FRG2C	7
FRG2	65
FRK	794
FRMD1	2
FRMD3	79
FRMD4A	1001
FRMD4B	1594
FRMD5	5
FRMD6	2080
FRMD7	3
FRMD8	501
FRMPD1	6
FRMPD2	8
FRMPD4	0
FRRS1	291
FRS2	2854
FRS3	34
FRYL	6464
FRY	955
FRZB	299
FSCB	0
FSCN1	126
FSCN2	38
FSCN3	11
FSD1L	198
FSD1	25
FSD2	18
FSHB	2
FSHR	3
FSIP1	200
FSTL1	5529
FSTL3	782
FSTL4	65
FSTL5	0
FST	43
FTCD	8
FTH1	76948
FTHL17	0
FTLP10	60
FTL	11371
FTMT	0
FTO	1006
FTSJ1	416
FTSJ2	258
FTSJ3	827
CMTR2	1046
CMTR1	824
FUBP1	2584
FUBP3	1290
FUCA1	719
FUCA2	599
FUK	157
FUNDC1	341
FUNDC2	1472
FURIN	1421
FUS	2237
FUT10	357
FUT11	519
FUT1	122
FUT2	537
FUT3	32
FUT4	248
FUT5	43
FUT6	53
FUT7	5
FUT8	3674
FUT9	94
FUZ	92
TIMM10B	1137
FXN	512
FXR1	3386
FXR2	665
FXYD1	47
FXYD2	45
FXYD3	2147
FXYD4	0
FXYD5	281
FXYD6	125
FXYD7	1
FYB	490
FYCO1	4393
FYN	331
FYTTD1	2359
FZD10	73
FZD1	2121
FZD2	28
FZD3	804
FZD4	1645
FZD5	243
FZD6	856
FZD7	364
FZD8	216
FZD9	0
FZR1	560
G0S2	251
G2E3	1199
G3BP1	6672
G3BP2	4806
G6PC2	19
G6PC3	778
G6PC	95
G6PD	394
GAA	994
GAB1	2246
GAB2	4767
GAB3	105
GAB4	0
GABARAPL1	964
GABARAPL2	505
GABARAP	1625
GABBR1	729
GABBR2	15
GABPA	2610
GABPB2	893
GABRA1	0
GABRA2	26
GABRA3	9
GABRA4	12
GABRA5	240
GABRA6	0
GABRB1	2
GABRB2	16
GABRB3	16
GABRD	17
GABRE	65
GABRG1	2
GABRG2	1
GABRG3	15
GABRP	3
GABRQ	1
GABRR1	5
GABRR2	21
GABRR3	0
GAD1	26
GAD2	0
GADD45A	1060
GADD45B	1908
GADD45GIP1	402
GADD45G	710
GADL1	15
GAGE12D	0
GAGE1	6
GAGE12J	0
GAGE2A	0
GAGE13	0
GAGE12F	0
GAK	1488
GAL3ST1	27
GAL3ST2	22
GAL3ST3	0
GAL3ST4	70
GALC	869
GALE	545
GALK1	129
GALK2	1003
GALM	449
GALNS	116
GALNT10	3605
GALNT11	1851
GALNT12	106
GALNT13	186
GALNT14	16
GALNT1	3667
GALNT2	2366
GALNT3	7607
GALNT4	1730
GALNT5	48
GALNT6	9873
GALNT7	9140
GALNT8	129
GALNT9	1
GALNT16	847
GALNT15	1179
GALNT18	295
GALNTL5	0
GALNTL6	24
GALP	0
GALR1	0
GALR2	2
GALR3	2
GALT	49
GAL	2
GAMT	174
GANAB	3731
GANC	1030
GAN	370
GAP43	1
GAPDHS	16
GAPDH	20284
GAPT	47
GAPVD1	3392
GAR1	217
GARNL3	475
GARS	846
GART	1811
GAS1	209
GAS2L1	228
GAS2L2	16
GAS2L3	456
GAS2	47
GAS5	3110
GAS6	840
GAS7	1084
GAS8	412
GAST	0
GATA1	3
GATA2	142
GATA3	1629
GATA4	1
GATA5	2
GATA6	424
GATAD1	1854
GATAD2A	1357
GATAD2B	2077
GATC	105
GATM	728
GATSL2	72
GATSL3	104
GATS	72
GBA2	1096
GBA3	0
GBAP1	79
GBAS	1370
GBA	1037
GBE1	707
GBF1	1852
GBGT1	110
GBP1	818
GBP2	4170
GBP3	1703
GBP4	2130
GBP5	315
GBP6	186
GBP7	5
GBX1	0
GBX2	0
GCAT	164
GCA	677
GCC1	855
GCC2	5003
GCDH	209
GCSAM	183
PAXBP1	2544
GCGR	4
GCG	0
GCH1	527
GCHFR	171
GCKR	5
GCK	1
GCLC	1128
GCLM	679
GCM1	120
GCM2	8
GCN1	3053
GCNT1	2957
GCNT2	1235
GCNT3	21
GCNT4	73
GCNT7	52
GCOM1	71
GCSH	587
GC	0
GDAP1L1	30
GDAP1	153
GDAP2	2685
GDA	77
GDE1	3234
PCAT4	0
GDF10	1
GDF11	108
GDF15	162
CERS1	11
GDF2	0
GDF3	0
GDF5	21
GDF6	32
GDF7	12
GDF9	26
GDI1	906
GDI2	5390
GDNF	1
GDPD1	171
GDPD2	14
GDPD3	25
GDPD4	40
GDPD5	224
ARHGEF25	103
GEMIN4	376
GEMIN5	1493
GEMIN6	113
GEMIN7	138
GEMIN8	856
GEM	495
GEN1	756
GET4	250
GFAP	5
GFER	388
GFI1B	0
GFI1	17
GFM1	2151
GFM2	1516
GFOD1	135
GFOD2	1183
GFPT1	18516
GFPT2	568
GFRA1	1376
GFRA2	4
GFRA3	0
GFRA4	0
GFRAL	51
GGA1	697
GGA2	1943
GGA3	466
GGCT	924
GGCX	741
GGH	92
GGNBP1	0
GGNBP2	1870
GGN	15
GGPS1	2229
GGT1	847
GGT5	655
GGT6	424
