GENE	Sample1
CDIPT	17.012666
CDK10	19.1170690020406
CDK11A	32.8456275666625
CDK11B	41.9322938394452
CDK12	17.72886
CDK13	33.471083
CDK14	13.406916
CDK15	0.988833
CDK16	21.43844
CDK17	21.728282
CDK18	2.685007
CDK19	4.65559830035673
CDK1	13.823839
CDK20	2.57002
CDK2AP1	27.46052
CDK2AP2	19.685732
CDK2	10.36404
TEN1-CDK3	6.02004
CDK4	28.302456
CDK5R1	0.6563908
CDK5R2	0
CDK5RAP1	27.2841060001912
CDK5RAP2	13.4087830066649
CDK5RAP3	76.428748
CDK5	7.14198
CDK6	5.59719
CDK7	18.56186
CDK8	7.4634
CDK9	13.2526
CDKAL1	19.083992
CDKL1	4.204986
CDKL2	1.155607
CDKL3	7.3547822
CDKL4	1.475593
CDKL5	5.63527
CDKN1A	89.2809021
CDKN1B	36.6073
CDKN1C	13.90205
CDKN2AIPNL	17.601432
CDKN2AIP	8.54407
CDKN2A	1.32032
CDKN2B-AS1	2.214788
CDKN2B	3.129388
CDKN2C	8.17454
CDKN2D	5.28705
CDKN3	4.617903
CDNF	1.27522500059595
CDO1	4.1402
CDON	5.2490443871
CDR1	26.2707
CDR2L	4.79866
CDR2	16.1392
CDRT15	0
CDRT1	2.09545
CDRT4	2.370783
CDS1	3.768545
CDS2	19.1395046
CDSN	0.51941
CDT1	4.04765
CDV3	52.25044
CDX1	0.153381
CDX2	0
CDX4	0
CDY1B	0
CDY1	0
CDY2B	0
CDYL2	5.46202
CDYL	11.4895143
CEACAM16	0.327757
CEACAM19	0.902654
CEACAM1	31.4814321
CEACAM20	0.0383008
CEACAM21	2.3477129
CEACAM22P	2.17919
CEACAM3	0.245329
CEACAM4	0.603589
CEACAM5	2.8694051
CEACAM6	34.545
CEACAM7	0.0866942
CEACAM8	2.50064
CEBPA	10.6665
CEBPB	83.99998
CEBPD	289.546
CEBPE	0.0191079
CEBPG	14.0252
CEBPZ	22.9796
CECR1	24.1611278
CECR2	11.321296
CECR5-AS1	1.07035479248
CECR5	10.95217
CECR6	0.2756605
CECR7	0.591941
CELA1	0
CELA2A	0.0709094
CELA2B	0.105852
CELA3A	0
CELA3B	0.654914
CELF1	40.698457
CELF2	27.4829181433174
CELF3	0.0115994
CELF4	4.041734
CELF5	0.6967756
CELF6	1.55803550155309
CELSR1	4.819709
CELSR2	1.46222
CELSR3	1.86111477615
CEL	0.582003
CEMP1	7.05247
CEND1	0.496168
CENPA	1.854125
CENPBD1	5.32918
CENPB	13.7938
CENPC	17.1039474
CENPE	4.8387
CENPF	7.43223
CENPH	6.27445
CENPI	3.126826
CENPJ	7.09507717
CENPK	4.298486
CENPL	6.016929
CENPM	6.309443
CENPN	8.484046
CENPO	2.596677
CENPP	4.3432272
CENPQ	3.90654
CENPT	8.581202
CENPV	1.42271
CENPW	6.2314232
CNTRL	16.4249891
CEP120	10.92485
CEP135	12.338519
CEP152	4.583642
CEP164	10.212525749
CEP170P1	0.794525
CEP170	29.366189168804
CEP192	20.787393
CEP250	6.396301
CEP290	7.72796
CEP350	33.9799241
CEP55	5.11607
CEP57	22.1532897329651
CEP63	13.6049100024742
CEP68	5.8292375
CEP70	41.378763
CEP72	10.72766
CEP76	4.333175033611
CEP78	7.0630920522314
CEP97	6.191919
CEPT1	25.408449
CER1	0
CERCAM	7.9609798
CERKL	1.602548961794
CERK	8.72974
CES1	72.51683
CES2	5.22874
CES3	6.1695712
CES1P1	0.337732
CES5A	0.0222883
CES4A	10.470381
CETN1	0
CETN2	22.2484
CETN3	15.6937
CETP	1.01768
CFB	161.75907
CFC1B	0.0458616
CFDP1	34.39977
CFD	87.9586
CFHR1	0.235286
CFHR2	0
CFHR3	1.899884
CFHR4	0.2414578
CFHR5	0
CFH	81.975825
CFI	39.43826
CFL1	252.388443
CFL2	8.414062
CFLAR	123.56462734513
CFL1P1	1.19569
CFP	1.080920177
CFTR	1.216184669
N4BP2L2-IT2	1.94197
CGA	0
CGB1	0
CGB2	0.44863
CGB5	0.32324
CGB7	0.0564151
CGB8	0.453214
CGB	0.965078
CGGBP1	22.1547
CGNL1	10.78244
CGN	6.608158
CGREF1	5.8832815
CGRRF1	9.502499
CH25H	13.2036
CHAC1	3.99137
CHAC2	3.10609
CHADL	0.466704
CHAD	2.585077606
CHAF1A	2.85378
CHAF1B	1.83657
CHAT	0
CHCHD10	21.2162
CHCHD1	30.50679
CHCHD2	451.491
CHCHD3	37.155931
CHCHD4	7.36827
CHCHD5	6.698477
CHCHD6	8.559236
CHCHD7	11.95118
COA4	27.83424
CHD1L	31.938499
CHD1	20.79025
CHD2	69.002943
CHD3	14.65886
CHD4	25.884354
CHD5	0.7101406
CHD6	20.515695
CHD7	8.32218
CHD8	17.69726
CHD9	33.6813562882169
CHDH	7.05829
CHEK1	5.07454830704872
CHEK2	9.8773492
CHERP	4.92706294324
CHFR	9.06115400008184
CHGA	0.240283
CHGB	0.0660085
CHI3L1	65.80878
CHI3L2	272.18533
CHIA	0.0328529
CHIC1	2.19767614
CHIC2	13.8758
CHID1	19.396789
CHIT1	26.2341280004217
CHKA	14.06365
CHKB	5.53964425
CHL1	3.53328518
CHML	5.27418
CHMP1A	14.717655
CHMP1B	27.3995
CHMP2A	41.209516
CHMP2B	25.43294
CHMP4A	17.65534
CHMP4B	37.5083
CHMP4C	10.2835
CHMP5	82.79868
CHMP6	7.3232
CHMP7	10.879474
CHM	11.6332899538
CHN1	7.69113
CHN2	3.683928406462
CHODL	0.473471
CHORDC1	26.7872
CHP2	2.39063
CHPF2	11.61663
CHPF	14.11368
CHPT1	24.3591
CHP1	61.9383
CHRAC1	6.647472
CHRDL1	51.7650300482853
CHRDL2	1.72012
CHRD	1.84115940359778
CHRFAM7A	2.25757
CHRM1	0.190482
CHRM2	0.5183179
CHRM3	0.650232
CHRM4	0.0310234
CHRM5	0.6770738
CHRNA10	0.780243
CHRNA1	0.4230301
CHRNA2	0.0911909
CHRNA3	0.1713938
CHRNA4	0.020512
CHRNA5	3.60456
CHRNA6	0.0556643
CHRNA7	0.4486480773834
CHRNA9	0.0238849
CHRNB1	9.6541179
CHRNB2	0.190287
CHRNB3	0.0115598
CHRNB4	1.394756
CHRND	0
CHRNE	0.629941
CHRNG	0.48999296
CHST10	2.49139
CHST11	28.3234
CHST12	6.5112707
CHST13	0.104252
CHST14	3.44029
CHST15	21.7914770672
CHST1	9.91176
CHST2	2.13317
CHST3	4.47007
CHST4	1.329043
CHST5	1.40367
CHST6	2.57968184
CHST7	2.31676
CHST8	0.97476
CHST9	0.4164932302
CHSY1	23.39311
CHSY3	2.18674
CHTF18	7.1155384
CHTF8	19.678122
CHUK	13.7408
CHURC1	24.954454
CIAO1	23.2492
CIAPIN1	12.07042
CIB1	73.5457
CIB2	2.409647
CIB3	0.0627543
CIB4	0
CIC	7.83484
CIDEA	0
CIDEB	8.918314
CIDEC	0.435879
CIITA	34.2537456764
CILP2	0.307726
CILP	2.47019
CINP	14.42847
CIR1	19.979996
CIRBP	53.023886
UTP4	7.6339490186221
CISD1	10.988979
CISD2	39.0717
CISD3	7.7688
CISH	17.63457
CITED1	0.25699
CITED2	49.4988
CITED4	2.44773
CIT	2.904432
CIZ1	11.8107590102166
CKAP2L	2.4037310597
CKAP2	7.57337
CKAP4	16.5763
CKAP5	20.55794028
CKB	15.2351025
CKLF	25.162185
CKMT1A	23.56912111
CKMT1B	19.6648203
CKMT2	2.269858
CKM	0.160663
CKS1B	104.52309
CKS2	33.1653
CLASP1	18.2073021704175
CLASP2	18.648073
CLCA1	0.00717118
CLCA2	24.6833
CLCA3P	0.0589153
CLCA4	0.0151783
CLCC1	22.532239
CLCF1	1.165057
CLCN1	0.2166186
CLCN2	0.9782296499
CLCN3	13.282344059
CLCN4	0.66638568184
CLCN5	3.0340359
CLCN6	10.02777183134
CLCN7	18.46408
CLCNKA	3.71667895
CLCNKB	0.2278314
CLC	0.455556
CLDN10	0.0551965
CLDN11	8.65606
CLDN12	8.419476
CLDN14	0.958566
CLDN15	5.57301
CLDN16	0.121945
CLDN17	0
CLDN18	35.2095140001831
CLDN19	0.939564
CLDN1	6.11918
CLDN20	0.532709
CLDN22	0
CLDN23	3.11285
CLDN25	0
CLDN2	0.070926
CLDN3	10.8144
CLDN4	48.67024
CLDN5	36.91435
CLDN6	0.891444
CLDN7	26.257835
CLDN8	14.919
CLDN9	0.688723
CLDND1	27.8926338
CLDND2	0.404579
CLEC10A	2.420853
CLEC11A	4.44772
CLEC12A	3.189861
CLEC12B	0.222091348
CLEC14A	21.5904
CLEC16A	17.44516
CLEC17A	0.365572
CLEC18A	1.789227
CLEC18B	5.068965
CLEC18C	0
CLEC1A	6.683188
CLEC1B	0.214779
CLEC2A	0.0307059
CLEC2B	48.4362
CLEC2D	10.67219872
CLEC2L	0.0711207
CLEC3A	0.0583816
CLEC3B	35.1912
CLEC4A	2.8087087
CLEC4C	0.759712
CLEC4D	0.374039
CLEC4E	4.26818
CLEC4F	0.532602
CLEC4G	0.134422
CLEC4M	1.35275599
CLEC5A	2.6694640347098
CLEC6A	0.774032
CLEC7A	25.684884
CLEC9A	0.0813696
CLECL1	1.989933
CLGN	3.79234
CLIC1	216.41715
CLIC2	36.285
CLIC3	10.0856
CLIC4	117.69035
CLIC5	14.9384074
CLIC6	1.815835
CLINT1	39.90408
CLIP1	35.1863626852453
CLIP2	3.525377
CLIP3	1.438849
CLIP4	11.98337
CLK1	137.62563
CLK2	17.7783100022122
CLK3	26.02353635669
CLK4	33.200131
CLLU1OS	3.73294
CLLU1	0.4931558
CLMN	4.21504
CLN3	33.1280370210651
CLN5	18.7434
CLN6	7.5562295252
CLN8	6.89611
CLNK	4.2249513
CLNS1A	45.545682
CLOCK	6.48624
CLP1	5.1226
CLPB	7.155475
CLPP	15.87237
CLPS	3.180847
CLPTM1L	40.68102
CLPTM1	22.1055964138291
CLPX	18.331261
CLRN1-AS1	0
CLRN1	0.060187
CLRN2	0
CLRN3	0.140849
CLSPN	2.23738
CLSTN1	14.9180339551
CLSTN2	0.429135
CLSTN3	9.486295
CLTA	83.859349
CLTB	27.63054
CLTCL1	1.85054400505
CLTC	103.2517
CLUAP1	12.812594
CLUL1	1.41357
CLU	197.8362944
CLVS1	0.0413106
CLVS2	0
CLYBL	6.14308
CMA1	0.496404
CMAS	15.914801
CMBL	16.0166
CMC1	16.8401
CMIP	9.884944
CMKLR1	6.44586240042775
CMPK1	46.912568
CMPK2	8.974914
CMTM1	14.6228455
CMTM2	0.174189
CMTM3	13.844828
CMTM4	3.565532
CMTM5	0.104129
CMTM6	43.5519
CMTM7	8.20773
CMTM8	10.7604
CMYA5	1.25267
GTSE1-AS1	0.180056
CNBD1	0.0312215
CNBP	91.073444175
CNDP1	0.0615073
CNDP2	41.72242
CNFN	1.15658
CNGA1	1.744147
CNGA2	0
CNGA3	0.11229066168584
CNGA4	0.40318420127787
CNGB1	0.52790005
CNGB3	0.0112919
CNIH2	0.505169
CNIH3	1.25063
CNIH4	56.48611
CNIH1	35.2117
CNKSR1	6.3665337183
CNKSR2	0.75874006578
CNKSR3	16.9321
CNN1	4.059171
CNN2	33.619172
CNN3	199.15426
CNNM1	1.17502210046162
CNNM2	3.532811
CNNM3	5.660396
CNNM4	3.0912362
CNOT10	20.394171
CNOT1	26.9990804983
CNOT2	18.734818
CNOT3	17.63048
CNOT4	6.837501
CNOT6L	37.3907
CNOT6	8.89569
CNOT7	31.18574
CNOT8	42.472755
BLOC1S4	4.59816
CNPY1	0
CNPY2	32.93014
CNPY3	18.613413
CNPY4	5.19189
CNP	15.8993223
CNR1	2.0989387492538
CNR2	0.0765573
CNRIP1	12.106439
CNST	14.4958
CNTD1	0.297086
CNTD2	0.1615201
CNTFR	0.7974661
CNTF	0
CNTLN	6.250294
CNTN1	0.5995641
CNTN2	0.0662407
CNTN3	0.57376
CNTN4	1.39177
CNTN5	0.0955089
CNTN6	1.4636303
CNTNAP1	1.52716
CNTNAP2	3.139138
CNTNAP3	4.106752
CNTNAP4	0.04776291
CNTNAP5	0.0673792
CNTROB	9.833846
COASY	20.4489710004416
COBLL1	11.851710207629
COBL	5.0564808
NELFB	11.2406
COCH	0.2857656
COG1	7.343546
COG2	16.08957419
COG3	22.322999
COG4	15.133952
COG5	19.66891
COG6	10.908816
COG7	12.7236
COG8	6.590656
COIL	8.31936
COL10A1	5.87566
COL11A1	0.31304
COL11A2	0.204424781173
COL12A1	9.384586
COL13A1	10.486939156492
COL14A1	17.55482
COL15A1	13.965539
COL16A1	11.415498
COL17A1	0.12881472
COL18A1	24.094412
COL19A1	0.061279
COL1A1	49.3103
COL1A2	139.98783
COL20A1	0.419892
COL21A1	4.1326283
COL22A1	0.199239
COL23A1	0.2848468
COL24A1	2.062479484468
COL25A1	0.4872911
COL27A1	3.7978963916
COL28A1	0.517997
COL6A5	11.42191
COL2A1	0.00558291
COL3A1	196.775628
COL4A1	111.160861
COL4A2	83.4479
COL4A3BP	20.206930221795
COL4A3	3.71644160023419
COL4A4	2.05396
COL4A5	7.43712095
COL4A6	1.51377636509
COL5A1	13.324
COL5A2	34.2005
COL5A3	2.64805
COL6A1	49.5637168
COL6A2	114.641122
COL6A3	169.056853005
COL6A6	7.8613505
COL7A1	11.5922
COL8A1	32.206215
COL8A2	2.21890569
COL9A1	0.0339511
COL9A2	0.955047
COL9A3	6.008436
COLEC10	0.0801836
COLEC11	0.956268
COLEC12	34.2828
COLQ	0.891595036
COMMD10	24.5246
COMMD1	23.59062
COMMD2	18.15379
COMMD3	29.25582
COMMD4	22.416631
COMMD5	12.83255412287
COMMD6	32.6657893
COMMD7	12.980843
COMMD8	10.7788
COMMD9	9.4746295
COMP	2.840491415
COMTD1	18.10741
COMT	23.834959
COPA	54.57547
COPB1	81.4693
COPB2	81.944888877
COPE	63.18098
COPG2	8.95313
COPG1	57.46984
COPS2	26.6852
COPS3	22.209034
COPS4	19.88695
COPS5	44.0358525
COPS6	26.81506
COPS7A	18.432755
COPS7B	9.85536
COPS8	20.037606
COPZ1	40.551898
COPZ2	8.26193
COQ10A	2.35902
COQ10B	20.28888
COQ2	6.7774058
COQ3	2.60883
COQ4	14.430922
COQ5	14.274997
COQ6	7.44339800018868
COQ7	5.13395
COQ9	16.332515
CORIN	3.042491648
CORO1A	42.969039
CORO1B	35.46348
CORO1C	39.261440000191
CORO2A	8.876896
CORO2B	0.788139
CORO6	16.028996
CORO7	15.829609
CORT	0.53182
COTL1	38.1981209512942
COX10	3.161905
COX11	18.518057
COX15	6.0897199
COX16	18.6975
COX17	102.752924
COX18	5.667295
COX19	3.60178
COX4I1	138.40117
COX4I2	10.9985
EMC8	6.308739
COX5A	54.6724
COX5B	158.413
COX6A1	392.599
COX6A2	0.061184
COX6B1	144.693
COX6B2	3.3811011
COX6C	393.106737
COX7A1	16.5199
COX7A2L	58.1900948
COX7A2	145.113
COX7B2	3.65385
COX7B	245.78
COX7C	692.844
COX8A	130.734
COX8C	0
CCP110	8.929309
CPA1	0.1844073
CPA2	0.0458616
CPA3	37.7264
CPA4	3.98377
CPA5	0
CPA6	0.259673
CPAMD8	14.565702
CPB1	0.156218
CPB2	0.47458
CPD	66.1619
CPEB1	1.6366683
CPEB2	5.942036
CPEB3	3.361447
CPEB4	15.2767270003431
CPE	26.7848
CPLX1	1.22698
CPLX2	0.0190253275049
CPLX3	0.415861
CPLX4	0
CPM	19.9528916
CPN1	0
CPN2	0.587058
CPNE1	32.8963365662623
CPNE2	8.58869707
CPNE3	34.350285
CPNE4	0.1306565
CPNE5	1.618281
CPNE6	0.1002899
CPNE7	1.8202244
CPNE8	17.565651
CPNE9	0.187457
CPOX	8.881837
CPO	0.512354
CPPED1	5.804261
CPS1	1.177854413
CPSF1	16.74856
CPSF2	21.3634
CPSF3L	35.29911199
CPSF3	14.158342
CPSF4L	0.43128
CPSF4	8.321159
CPSF6	11.701604
CPSF7	13.8213620036166
CPT1A	17.89117
CPT1B	7.14245300014145
CPT1C	2.688611
CPT2	12.8472
CPVL	29.31824
CPXCR1	0
CPXM1	4.3642
CPXM2	5.963909
CPZ	5.8337724321
CP	46.7876
CR1L	0.6531
CR1	20.819748
CR2	0.1592643
CRABP1	2.86239
CRABP2	4.05076
CRADD	9.487503
CRAMP1	8.56462
CRAT	10.60184
CRB1	0.3661851
CRB2	0.0708389
CRB3	6.4713
CRBN	46.870816058
CRCP	33.489054
CRCT1	0
CREB1	13.20676
CREB3L1	7.50901
CREB3L2	28.11096
CREB3L3	0.181368
CREB3L4	35.115252
CREB3	16.09389
CREB5	1.25426
CREBBP	13.058700839026
CREBL2	23.5251
CREBZF	11.536356
CREG1	73.3767
CREG2	0.0127991
CRELD1	17.969650540302
CRELD2	24.00923
CREM	24.0309981003733
CRHBP	0.233888
CRHR1	0.0121082
CRHR2	0.4556194
CRH	0
CRIM1	28.1861
CRIP1	30.2753
CRIP2	50.9920611539648
CRIP3	0.19417
CRIPAK	1.72764
CRIPT	9.00922
CRISP1	0
CRISP2	0.30571700145529
CRISP3	0.171364
CRISPLD1	0.941627
CRISPLD2	40.25507
CRKL	18.37363
CRK	30.7516
CRLF1	2.22248
CRLF2	6.50182
CRLF3	13.3714000494639
CRLS1	13.395768
CRMP1	1.9866846
CRNKL1	8.7887338
CRNN	0.0354237
CROCCP3	10.027041
CROCC	10.2800308
CROT	40.583654
CRP	0.548842
CRTAC1	2.24041
CRTAM	4.53651
CRTAP	20.682992
CRTC1	1.663821
CRTC2	5.2269
CRTC3	8.51194
CRX	2.11044
CRY1	9.88588
CRY2	10.992106
CRYAA	0
CRYAB	63.7175
CRYBA1	0.0595828
CRYBA2	0
CRYBA4	0.0578596
CRYBB1	0.757374
CRYBB2	1.38778
CRYBB3	1.34171
CRYBG3	14.88866
CRYGA	0.118808
CRYGB	0
CRYGC	0
CRYGD	0
CRYGN	0.938665
CRYGS	1.2695475
CRYL1	12.838459
CRYM	0.570118
CRYZL1	42.60648
CRYZ	15.48493
CSAD	10.9116039
CSAG1	0
CSAG3	0
YBX3	84.0517
CSDC2	1.6779
CSDE1	166.20983
CSE1L	27.593009778097
CSF1R	14.6863514
CSF1	13.706452
CSF2RA	10.231573
CSF2RB	6.87687
CSF2	0.0602352
CSF3R	11.51103318
CSF3	23.99482
CSGALNACT1	10.1175552
CSGALNACT2	16.48176
CSH1	0
CSH2	0
CSHL1	0
CSK	12.394629
CSMD1	0.6859381
CSMD2	0.1076676
CSMD3	1.6320185301
CSN1S1	0.0486498
CSN1S2AP	0
CSN2	0
CSN3	0
CSNK1A1L	0.0190277
CSNK1A1	107.68096
CSNK1D	35.43531211
CSNK1E	42.531156
CSNK1G1	10.404541
CSNK1G2	14.78343
CSNK1G3	17.0637574026025
CSNK2A3	19.9433
CSNK2A1	21.21889
CSNK2A2	11.9447
CSNK2B	39.391246
CSPG4	3.52003
CSPG5	8.52344000013568
CSPP1	11.012569
CSRNP1	27.09137
CSRNP2	5.52183
CSRNP3	0.320122
CSRP1	61.022850132533
CSRP2BP	5.0137868
CSRP2	52.0649
CSRP3	0.0170369
CST11	0
CST1	0
CST2	1.19474
CST3	250.760309
CST4	0
CST5	0.031452
CST6	1.6435532
CST7	9.81752
CST8	0
CST9L	0
CST9	0
CSTA	33.9309
CSTB	105.273
CSTF1	10.99823
CSTF2T	8.93321
CSTF2	7.072536
CSTF3	12.72298
CSTL1	2.620746
CST13P	0
CS	30.707906
CT45A1	0
CT45A2	0.390638
CT45A3	0
CT45A5	0.390638
CT45A6	0
CT47A10	0
CT47A11	0
CT47A1	0
CT47A2	0
CT47A6	0
CT47A7	0
CT47A9	0
CT47B1	0
CT62	0.172919
CTAG1B	1.261737
CTAG2	2.758813
CTAGE1	0.0512653
CTAGE4	27.5196
CTAGE5	38.8827962602
CTAGE6	6.11651
CTAGE9	0.352237
CTBP1	41.366407
CTBP2	62.72656
CTBS	9.136949
CTCFL	5.303857
CTCF	12.5087
CTDP1	6.02506
CTDSP1	36.0795
CTDSP2	27.10755
CTDSPL2	13.58758
CTDSPL	9.313964
CTF1	1.705611
CTGF	32.2524
CTHRC1	22.688407
CTH	2.757919
CTLA4	4.86406
CTNNA1	104.25067
CTNNA2	0.65585423
CTNNA3	0.294613
CTNNAL1	23.7871905323
CTNNB1	140.301554018403
CTNNBIP1	6.86096
CTNNBL1	19.6912102
CTNND1	61.0395855404927
CTNND2	0.3513396
CTNS	6.451969
CTPS2	5.413845
CTPS1	10.404042
CTR9	14.9198
CTRB1	0
CTRB2	0.157248
CTRC	0.0312732
CTRL	1.29312
CTSA	48.870112
CTSB	462.718239
CTSC	147.002645
CTSD	389.62461738
CTSE	38.2835
CTSF	12.316
CTSG	1.20902
CTSH	139.84179
CTSK	73.834539
CTSL	115.1452
CTSV	0.27437269961
CTSL3P	0
CTSO	22.5668
CTSS	201.659508
CTSW	9.006857
CTSZ	170.125851
CTTNBP2NL	11.901711
CTTNBP2	1.26064
CTTN	47.433761
CTU1	2.01157
CTU2	3.780869
CTXN1	0.94363
CTXN2	0.0249532
CTXN3	0
CUBN	0.521599
CUEDC1	6.917749
CUEDC2	18.72292
CUL1	27.597298
CUL2	22.867657
CUL3	13.964304
CUL4A	36.42156677
CUL4B	23.123945
CUL5	14.32727
CUL7	7.960365
CUL9	7.16700219598
CUTA	39.912304
CUTC	10.42054
CUX1	29.0419566
CUX2	0.736176
CUZD1	0.88908491099
CWC15	26.17352
CWC22	11.469912
CWC25	11.591188
CWC27	11.482792
CWF19L1	17.1865677
CWF19L2	15.103243
CWH43	0.53711214
CX3CL1	12.0765
CX3CR1	1.80644
CXADR	7.52047
CXCL10	206.063
CXCL11	40.6429
CXCL12	33.71829
CXCL13	19.9295
CXCL14	2.56906
CXCL16	23.72301
CXCL17	42.8512
CXCL1	25.991
CXCL2	30.7642
CXCL3	3.52932
CXCL5	0.444684
CXCL6	0.957574
CXCL9	245.89
CXCR1	0.229775
CXCR2	1.95077000079747
CXCR3	1.076758
CXCR4	153.38986
CXCR5	0.41507100187029
CXCR6	9.17314
ACKR3	27.674611
CXXC1	7.630154
CXXC4	1.127895
CXXC5	11.65522
TMEM257	0.0276033
CXorf21	3.97096
CXorf23	14.540763
PBDC1	10.664933
HYPM	0
CXorf36	7.33903
CXorf38	20.37924
CXorf40A	16.982429
CXorf40B	25.16157
PIH1D3	1.82933641
NKAPP1	0.861656
CT55	0.0361808
CXorf49B	0.061105
CXorf56	18.62247
CXorf57	1.29245
CXorf58	0.102854
CFAP47	0.415497
CT83	0.0469542
PRR32	1.0482
CXorf65	0.726878
CXorf66	0
CYB561D1	2.107362
CYB561D2	11.35483
CYB561	25.11794
CYB5A	174.881775
CYB5B	12.71073
CYB5D1	3.849015
CYB5D2	9.74036
CYB5R1	18.86184
CYB5R2	3.93175
CYB5R3	36.80489
CYB5R4	16.948
CYB5RL	3.473967
CYB561A3	27.80336742551
CYBA	131.661373
CYBB	97.465588
CYBRD1	72.07749
CYC1	35.62136
CYCSP52	0.340296
CYCS	72.4417
CYFIP1	36.984958
CYFIP2	9.20754927
CYGB	7.124751
CYHR1	15.17252
CYLC1	0
CYLC2	0.275171
CYLD	25.33593
CYMP	0
CYP11A1	0.7577309
CYP11B1	0
CYP11B2	0.00762331
CYP17A1	0.0123691
CYP19A1	2.2130956
CYP1A1	0
CYP1A2	5.15821
CYP1B1	129.186
CYP20A1	12.9193980212802
CYP21A2	25.67396
CYP24A1	0.0580705
CYP26A1	1.02586
CYP26B1	0.57527426072
CYP26C1	0.107621
CYP27A1	18.6436
CYP27B1	2.226701
CYP27C1	2.62509
CYP2A13	0
CYP2A6	0.0455331
CYP2A7	0.121319
CYP2B6	1.4813877
CYP2B7P	13.79367
CYP2C18	0.48046
CYP2C19	1.104483
CYP2C8	0.21720105476
CYP2C9	0.1658664
CYP2D6	4.4299969629
CYP2E1	0.914771
CYP2F1	2.661985
CYP2J2	6.49216
CYP2R1	9.74799
CYP2S1	0.61635
CYP2U1	3.461031
CYP2W1	0.793932
CYP39A1	2.20786
CYP3A43	0.5343902
CYP3A4	0.418326
CYP3A5	4.436839
CYP3A7	1.17975
CYP46A1	1.9872369
CYP4A22	1.91751
CYP4B1	48.98069
CYP4F11	2.1553
CYP4F12	0.703673
CYP4F22	0.498832
CYP4F2	0.1731317
CYP4F3	0.40933732319693
CYP4F8	1.040969
CYP4V2	15.665338
CYP4X1	34.452545
CYP4Z1	77.5695
CYP4Z2P	252.8275
CYP51A1	65.8106
CYP7A1	0.0545649
CYP7B1	31.4
CYP8B1	3.2545
CYR61	156.236
CYS1	0.230803
CYSLTR1	2.73634
CYSLTR2	0.6303866
CYTH1	36.50265
CYTH2	18.809144
CYTH3	6.41623
CYTH4	14.734267
CYTIP	34.0376
CYTL1	0.533524
SPECC1L	14.37268
SPECC1	10.6659634
CYYR1	12.08824
TXLNGY	0.0901306
D2HGDH	25.126089048
DAAM1	13.631661
DAAM2	4.3989347
DAB1	0.2917777
DAB2IP	10.839699
DAB2	19.67636
DACH1	1.876473024
DACH2	0.470987
DACT1	2.003734
DACT2	0.0913532
DACT3	13.370858
DAD1	93.0976
DAG1	14.0105
DAGLA	1.30453
DAGLB	15.0663128
TKFC	8.45718
DALRD3	8.23296524
DAND5	6.07822
DAOA	0.0911445
DAO	0.0168284
DAP3	65.235666
DAPK1	13.680577
DAPK2	14.620221
DAPK3	13.41021
DAPL1	0.0895154
DAPP1	5.771359
DAP	50.829
ACKR1	87.0351
DARS2	9.34235
DARS	47.1164
DAXX	10.0692332805874
DAZ4	0
DAZ2	0
DAZ3	0
DAZAP1	20.26829
DAZAP2	50.29653
DAZL	0
BRINP1	1.344125
DBF4B	5.543189
DBF4	5.573384
DBH	0.170484
DBI	409.011304489
DBN1	9.4032404
DBNDD1	2.94869
DBNDD2	16.8855735
DBNL	47.682992
DBP	3.022069
DBR1	9.68956
DBT	6.90413
DBX1	0
DBX2	0
DCAF10	8.2160908
DCAF11	15.900089
DCAF12L1	0.0334177
DCAF12L2	1.87593
DCAF12	15.2634
DCAF13	33.1926931
DCAF15	6.63153
DCAF16	8.25811
DCAF17	8.37333810041586
DCAF4L1	0.343237
DCAF4L2	0
DCAF4	7.44939600075506
DCAF5	11.558579
DCAF6	49.276526
DCAF7	16.71718
DCAF8L1	0
DCAF8L2	0.0230567
DCAF8	27.250175
DCAKD	12.123467
DCBLD1	4.850183
DCBLD2	5.993241
DCC	0.467508
DCDC1	0.773536
DCDC2B	1.56516
DCDC2	1.5178937
DCD	1.41466
DCHS1	2.42256
DCHS2	0.3524282
ECI1	21.998512
DCK	10.00137
DCLK1	2.7709
DCLK2	2.54899
DCLK3	0.170406
DCLRE1A	3.49612
DCLRE1B	1.756034
DCLRE1C	10.7020998667526
DCN	710.841898
DCP1A	7.950819
DCP1B	7.078858
DCP2	16.2511862
DCPS	5.82239
DCST1	1.467062
DCST2	1.90535
DCTD	17.606292
DCTN1	25.1175242482933
DCTN2	30.600083
DCTN3	18.594466
DCTN4	23.508442
DCTN5	14.3316
DCTN6	28.4985
DCTPP1	15.8092
DCT	0.00979494
DCUN1D1	21.4693
DCUN1D2	5.43916
DCUN1D3	11.3487
DCUN1D4	10.766960032006
DCUN1D5	11.829777
DCXR	40.4415
DCX	0.1624554987
DDA1	5.40498211006
DDAH1	7.823907
DDAH2	20.56907
DDB1	46.254618
DDB2	9.889829
DDC	6.22549
DDHD1	5.377374517
DDHD2	16.33154
DDI1	0.0514626
DDI2	18.16572
DDIT3	61.29208
DDIT4L	0.649612
DDIT4	479.172
DDN	0.0563855
DDOST	72.196152
DDO	2.25115
DDR1	28.440738
DDR2	37.94788
DDRGK1	30.285904
DDTL	7.06009
DDT	67.612193
DDX10	11.38138
DDX11L1	4.36616
DDX11	10.217973
DDX17	192.64506
